sequence,offset,max_conf
20160619_FIRE_lp-e-iqeye,-720,0.0038832554128021
20160619_FIRE_lp-e-iqeye,-600,0.001404950045980513
20160619_FIRE_lp-e-iqeye,-480,0.006814911495894194
20160619_FIRE_lp-e-iqeye,-360,0.0029435178730636835
20160619_FIRE_lp-e-iqeye,-240,0.0062098377384245396
20160619_FIRE_lp-e-iqeye,-120,0.006614593788981438
20160619_FIRE_lp-e-iqeye,0,0.0063821072690188885
20160619_FIRE_lp-e-iqeye,120,0.0032475609332323074
20160619_FIRE_lp-e-iqeye,240,0.07927663624286652
20160619_FIRE_lp-e-iqeye,360,0.3099837601184845
20160619_FIRE_lp-e-iqeye,480,0.4754236042499542
20160619_FIRE_lp-e-iqeye,600,0.5763026475906372
20160619_FIRE_lp-e-iqeye,720,0.660519003868103
20160619_FIRE_lp-e-iqeye,840,0.691813051700592
20160619_FIRE_lp-e-iqeye,960,0.6434549689292908
20160619_FIRE_lp-e-iqeye,1080,0.565559446811676
20160619_FIRE_lp-e-iqeye,1200,0.739761471748352
20160619_FIRE_lp-e-iqeye,1320,0.4297095537185669
20160619_FIRE_lp-e-iqeye,1440,0.5949459075927734
20160619_FIRE_lp-e-iqeye,1560,0.6832045316696167
20160619_FIRE_lp-e-iqeye,1680,0.7860118746757507
20160619_FIRE_lp-e-iqeye,1800,0.7434866428375244
20160619_FIRE_lp-e-iqeye,1920,0.4721963703632355
20160619_FIRE_lp-e-iqeye,2040,0.19375894963741302
20160619_FIRE_lp-e-iqeye,2160,0.11966469138860703
20160619_FIRE_lp-e-iqeye,2280,0.1448228508234024
20160619_FIRE_lp-e-iqeye,2400,0.30633631348609924
20160619_FIRE_om-e-mobo-c,-2400,0.012243345379829407
20160619_FIRE_om-e-mobo-c,-2340,0.0034514267463237047
20160619_FIRE_om-e-mobo-c,-2280,0.006794171407818794
20160619_FIRE_om-e-mobo-c,-2220,0.002258406952023506
20160619_FIRE_om-e-mobo-c,-2160,0.0031567136757075787
20160619_FIRE_om-e-mobo-c,-2100,0.004432245623320341
20160619_FIRE_om-e-mobo-c,-2040,0.0018606554949656129
20160619_FIRE_om-e-mobo-c,-1980,0.012049124576151371
20160619_FIRE_om-e-mobo-c,-1920,0.0021996379364281893
20160619_FIRE_om-e-mobo-c,-1860,0.0037407495547086
20160619_FIRE_om-e-mobo-c,-1800,0.0034134876914322376
20160619_FIRE_om-e-mobo-c,-1740,0.0019370228983461857
20160619_FIRE_om-e-mobo-c,-1680,0.001926235854625702
20160619_FIRE_om-e-mobo-c,-1620,0.0010690652998164296
20160619_FIRE_om-e-mobo-c,-1560,0.0019091953290626407
20160619_FIRE_om-e-mobo-c,-1500,0.0021080770529806614
20160619_FIRE_om-e-mobo-c,-1440,0.0018403743160888553
20160619_FIRE_om-e-mobo-c,-1380,0.00213185278698802
20160619_FIRE_om-e-mobo-c,-1320,0.001508852350525558
20160619_FIRE_om-e-mobo-c,-1260,0.0013187339063733816
20160619_FIRE_om-e-mobo-c,-1200,0.003491527633741498
20160619_FIRE_om-e-mobo-c,-1140,0.002095666481181979
20160619_FIRE_om-e-mobo-c,-1080,0.00367588154040277
20160619_FIRE_om-e-mobo-c,-1020,0.002533390186727047
20160619_FIRE_om-e-mobo-c,-960,0.0010862464550882578
20160619_FIRE_om-e-mobo-c,-900,0.0022878588642925024
20160619_FIRE_om-e-mobo-c,-840,0.003017678391188383
20160619_FIRE_om-e-mobo-c,-780,0.004232453648000956
20160619_FIRE_om-e-mobo-c,-720,0.002337465528398752
20160619_FIRE_om-e-mobo-c,-660,0.0018114761915057898
20160619_FIRE_om-e-mobo-c,-600,0.005836863536387682
20160619_FIRE_om-e-mobo-c,-540,0.003039667150005698
20160619_FIRE_om-e-mobo-c,-480,0.0016459014732390642
20160619_FIRE_om-e-mobo-c,-420,0.021503660827875137
20160619_FIRE_om-e-mobo-c,-360,0.0015051091322675347
20160619_FIRE_om-e-mobo-c,-300,0.006932165008038282
20160619_FIRE_om-e-mobo-c,-240,0.004156311042606831
20160619_FIRE_om-e-mobo-c,-180,0.006353815086185932
20160619_FIRE_om-e-mobo-c,-120,0.005229409318417311
20160619_FIRE_om-e-mobo-c,-60,0.0027824712451547384
20160619_FIRE_om-e-mobo-c,0,0.0013905810192227364
20160619_FIRE_om-e-mobo-c,60,0.0017978888936340809
20160619_FIRE_om-e-mobo-c,120,0.0021055741235613823
20160619_FIRE_om-e-mobo-c,180,0.00629777554422617
20160619_FIRE_om-e-mobo-c,240,0.004548360593616962
20160619_FIRE_om-e-mobo-c,300,0.04875218868255615
20160619_FIRE_om-e-mobo-c,360,0.4322473108768463
20160619_FIRE_om-e-mobo-c,420,0.582005500793457
20160619_FIRE_om-e-mobo-c,480,0.35760873556137085
20160619_FIRE_om-e-mobo-c,540,0.3010083734989166
20160619_FIRE_om-e-mobo-c,600,0.3739235997200012
20160619_FIRE_om-e-mobo-c,660,0.431295245885849
20160619_FIRE_om-e-mobo-c,720,0.4193785786628723
20160619_FIRE_om-e-mobo-c,780,0.28994566202163696
20160619_FIRE_om-e-mobo-c,840,0.22411125898361206
20160619_FIRE_om-e-mobo-c,900,0.12805427610874176
20160619_FIRE_om-e-mobo-c,960,0.2675169110298157
20160619_FIRE_om-e-mobo-c,1020,0.4405463635921478
20160619_FIRE_om-e-mobo-c,1080,0.19246959686279297
20160619_FIRE_om-e-mobo-c,1140,0.3377506732940674
20160619_FIRE_om-e-mobo-c,1200,0.44731149077415466
20160619_FIRE_om-e-mobo-c,1260,0.5423884987831116
20160619_FIRE_om-e-mobo-c,1320,0.2737125754356384
20160619_FIRE_om-e-mobo-c,1380,0.6535452604293823
20160619_FIRE_om-e-mobo-c,1440,0.6929811239242554
20160619_FIRE_om-e-mobo-c,1500,0.6062886118888855
20160619_FIRE_om-e-mobo-c,1560,0.6137046813964844
20160619_FIRE_om-e-mobo-c,1620,0.5881512761116028
20160619_FIRE_om-e-mobo-c,1680,0.5366728901863098
20160619_FIRE_om-e-mobo-c,1740,0.08899464458227158
20160619_FIRE_om-e-mobo-c,1800,0.5414292216300964
20160619_FIRE_om-e-mobo-c,1860,0.5004410743713379
20160619_FIRE_om-e-mobo-c,1920,0.4399435520172119
20160619_FIRE_om-e-mobo-c,1980,0.5704769492149353
20160619_FIRE_om-e-mobo-c,2040,0.4589053988456726
20160619_FIRE_om-e-mobo-c,2100,0.525692343711853
20160619_FIRE_om-e-mobo-c,2160,0.45750537514686584
20160619_FIRE_om-e-mobo-c,2220,0.3511165976524353
20160619_FIRE_om-e-mobo-c,2280,0.3598634600639343
20160619_FIRE_om-e-mobo-c,2340,0.24338743090629578
20160619_FIRE_om-e-mobo-c,2400,0.4283719062805176
20160619_FIRE_pi-s-mobo-c,-2400,0.00268330960534513
20160619_FIRE_pi-s-mobo-c,-2340,0.007137850392609835
20160619_FIRE_pi-s-mobo-c,-2280,0.004620559513568878
20160619_FIRE_pi-s-mobo-c,-2220,0.0011103007709607482
20160619_FIRE_pi-s-mobo-c,-2160,0.0055127996020019054
20160619_FIRE_pi-s-mobo-c,-2100,0.009542280808091164
20160619_FIRE_pi-s-mobo-c,-2040,0.005259620025753975
20160619_FIRE_pi-s-mobo-c,-1980,0.009993156418204308
20160619_FIRE_pi-s-mobo-c,-1920,0.04764556512236595
20160619_FIRE_pi-s-mobo-c,-1860,0.19506330788135529
20160619_FIRE_pi-s-mobo-c,-1800,0.002722818171605468
20160619_FIRE_pi-s-mobo-c,-1740,0.01008959673345089
20160619_FIRE_pi-s-mobo-c,-1680,0.0027247921098023653
20160619_FIRE_pi-s-mobo-c,-1620,0.001766423461958766
20160619_FIRE_pi-s-mobo-c,-1560,0.0026058806106448174
20160619_FIRE_pi-s-mobo-c,-1500,0.004601267632097006
20160619_FIRE_pi-s-mobo-c,-1440,0.002105200197547674
20160619_FIRE_pi-s-mobo-c,-1380,0.004512443672865629
20160619_FIRE_pi-s-mobo-c,-1320,0.002738656708970666
20160619_FIRE_pi-s-mobo-c,-1260,0.005954232066869736
20160619_FIRE_pi-s-mobo-c,-1200,0.0073026325553655624
20160619_FIRE_pi-s-mobo-c,-1140,0.0019541792571544647
20160619_FIRE_pi-s-mobo-c,-1080,0.0021835858933627605
20160619_FIRE_pi-s-mobo-c,-1020,0.005226485431194305
20160619_FIRE_pi-s-mobo-c,-960,0.005868049804121256
20160619_FIRE_pi-s-mobo-c,-900,0.00705026974901557
20160619_FIRE_pi-s-mobo-c,-840,0.0016947557451203465
20160619_FIRE_pi-s-mobo-c,-780,0.007377940230071545
20160619_FIRE_pi-s-mobo-c,-720,0.002315316814929247
20160619_FIRE_pi-s-mobo-c,-660,0.0018865966703742743
20160619_FIRE_pi-s-mobo-c,-600,0.004919631406664848
20160619_FIRE_pi-s-mobo-c,-540,0.011745048686861992
20160619_FIRE_pi-s-mobo-c,-480,0.0031694332137703896
20160619_FIRE_pi-s-mobo-c,-420,0.0050973291508853436
20160619_FIRE_pi-s-mobo-c,-360,0.0038731496315449476
20160619_FIRE_pi-s-mobo-c,-300,0.002794344676658511
20160619_FIRE_pi-s-mobo-c,-240,0.002812341321259737
20160619_FIRE_pi-s-mobo-c,-180,0.0029104771092534065
20160619_FIRE_pi-s-mobo-c,-120,0.00932764820754528
20160619_FIRE_pi-s-mobo-c,-60,0.00249589909799397
20160619_FIRE_pi-s-mobo-c,0,0.0027853306382894516
20160619_FIRE_pi-s-mobo-c,60,0.004516046028584242
20160619_FIRE_pi-s-mobo-c,120,0.004048808012157679
20160619_FIRE_pi-s-mobo-c,180,0.0065026613883674145
20160619_FIRE_pi-s-mobo-c,240,0.007139962166547775
20160619_FIRE_pi-s-mobo-c,300,0.004175168462097645
20160619_FIRE_pi-s-mobo-c,360,0.00304313562810421
20160619_FIRE_pi-s-mobo-c,420,0.0046045780181884766
20160619_FIRE_pi-s-mobo-c,480,0.04985526576638222
20160619_FIRE_pi-s-mobo-c,540,0.32423895597457886
20160619_FIRE_pi-s-mobo-c,600,0.39059922099113464
20160619_FIRE_pi-s-mobo-c,660,0.5139089822769165
20160619_FIRE_pi-s-mobo-c,720,0.3667478859424591
20160619_FIRE_pi-s-mobo-c,780,0.1955978274345398
20160619_FIRE_pi-s-mobo-c,840,0.21715596318244934
20160619_FIRE_pi-s-mobo-c,900,0.6351587772369385
20160619_FIRE_pi-s-mobo-c,960,0.5239447355270386
20160619_FIRE_pi-s-mobo-c,1020,0.29318270087242126
20160619_FIRE_pi-s-mobo-c,1080,0.35540077090263367
20160619_FIRE_pi-s-mobo-c,1140,0.39504462480545044
20160619_FIRE_pi-s-mobo-c,1200,0.5159958600997925
20160619_FIRE_pi-s-mobo-c,1260,0.5838111639022827
20160619_FIRE_pi-s-mobo-c,1320,0.6052389144897461
20160619_FIRE_pi-s-mobo-c,1380,0.5365136861801147
20160619_FIRE_pi-s-mobo-c,1440,0.6284897923469543
20160619_FIRE_pi-s-mobo-c,1500,0.4531782269477844
20160619_FIRE_pi-s-mobo-c,1560,0.4543054699897766
20160619_FIRE_pi-s-mobo-c,1620,0.5885656476020813
20160619_FIRE_pi-s-mobo-c,1680,0.41703495383262634
20160619_FIRE_pi-s-mobo-c,1740,0.5523051023483276
20160619_FIRE_pi-s-mobo-c,1800,0.47493651509284973
20160619_FIRE_pi-s-mobo-c,1860,0.4837956428527832
20160619_FIRE_pi-s-mobo-c,1920,0.033628132194280624
20160619_FIRE_pi-s-mobo-c,1980,0.03678811714053154
20160619_FIRE_pi-s-mobo-c,2040,0.009277545846998692
20160619_FIRE_pi-s-mobo-c,2100,0.022071361541748047
20160619_FIRE_pi-s-mobo-c,2160,0.0056959493085742
20160619_FIRE_pi-s-mobo-c,2220,0.002262676600366831
20160619_FIRE_pi-s-mobo-c,2280,0.005724310874938965
20160619_FIRE_pi-s-mobo-c,2340,0.047999441623687744
20160619_FIRE_pi-s-mobo-c,2400,0.006614502985030413
20160711_FIRE_ml-n-mobo-c,-2400,0.04091927409172058
20160711_FIRE_ml-n-mobo-c,-2340,0.04222232848405838
20160711_FIRE_ml-n-mobo-c,-2280,0.06108623370528221
20160711_FIRE_ml-n-mobo-c,-2220,0.033315256237983704
20160711_FIRE_ml-n-mobo-c,-2160,0.04419609159231186
20160711_FIRE_ml-n-mobo-c,-2100,0.05016721785068512
20160711_FIRE_ml-n-mobo-c,-2040,0.05773044750094414
20160711_FIRE_ml-n-mobo-c,-1980,0.07734227180480957
20160711_FIRE_ml-n-mobo-c,-1920,0.03355154022574425
20160711_FIRE_ml-n-mobo-c,-1860,0.03351738676428795
20160711_FIRE_ml-n-mobo-c,-1800,0.0614488385617733
20160711_FIRE_ml-n-mobo-c,-1740,0.0669819563627243
20160711_FIRE_ml-n-mobo-c,-1680,0.032851073890924454
20160711_FIRE_ml-n-mobo-c,-1620,0.07119748741388321
20160711_FIRE_ml-n-mobo-c,-1560,0.0505642332136631
20160711_FIRE_ml-n-mobo-c,-1500,0.057966265827417374
20160711_FIRE_ml-n-mobo-c,-1440,0.060643650591373444
20160711_FIRE_ml-n-mobo-c,-1380,0.053280770778656006
20160711_FIRE_ml-n-mobo-c,-1320,0.04364557936787605
20160711_FIRE_ml-n-mobo-c,-1260,0.030738448724150658
20160711_FIRE_ml-n-mobo-c,-1200,0.07298007607460022
20160711_FIRE_ml-n-mobo-c,-1140,0.039554230868816376
20160711_FIRE_ml-n-mobo-c,-1080,0.03527303412556648
20160711_FIRE_ml-n-mobo-c,-1020,0.04607995226979256
20160711_FIRE_ml-n-mobo-c,-960,0.07132480293512344
20160711_FIRE_ml-n-mobo-c,-900,0.053142376244068146
20160711_FIRE_ml-n-mobo-c,-840,0.09615358710289001
20160711_FIRE_ml-n-mobo-c,-780,0.0546327605843544
20160711_FIRE_ml-n-mobo-c,-720,0.05232005938887596
20160711_FIRE_ml-n-mobo-c,-660,0.04156138747930527
20160711_FIRE_ml-n-mobo-c,-600,0.046967942267656326
20160711_FIRE_ml-n-mobo-c,-540,0.04836619272828102
20160711_FIRE_ml-n-mobo-c,-480,0.11324206739664078
20160711_FIRE_ml-n-mobo-c,-420,0.0544145293533802
20160711_FIRE_ml-n-mobo-c,-360,0.04297492280602455
20160711_FIRE_ml-n-mobo-c,-300,0.0585617758333683
20160711_FIRE_ml-n-mobo-c,-240,0.05767250061035156
20160711_FIRE_ml-n-mobo-c,-180,0.05789051577448845
20160711_FIRE_ml-n-mobo-c,-120,0.05359393358230591
20160711_FIRE_ml-n-mobo-c,-60,0.05168253928422928
20160711_FIRE_ml-n-mobo-c,0,0.048417601734399796
20160711_FIRE_ml-n-mobo-c,60,0.03581870719790459
20160711_FIRE_ml-n-mobo-c,120,0.09062602370977402
20160711_FIRE_ml-n-mobo-c,180,0.05740734934806824
20160711_FIRE_ml-n-mobo-c,240,0.058308910578489304
20160711_FIRE_ml-n-mobo-c,300,0.10207345336675644
20160711_FIRE_ml-n-mobo-c,360,0.06267504394054413
20160711_FIRE_ml-n-mobo-c,420,0.01928815245628357
20160711_FIRE_ml-n-mobo-c,480,0.03310880810022354
20160711_FIRE_ml-n-mobo-c,540,0.05399153009057045
20160711_FIRE_ml-n-mobo-c,600,0.06878912448883057
20160711_FIRE_ml-n-mobo-c,660,0.04194878414273262
20160711_FIRE_ml-n-mobo-c,720,0.21360993385314941
20160711_FIRE_ml-n-mobo-c,780,0.07324281334877014
20160711_FIRE_ml-n-mobo-c,840,0.0626189261674881
20160711_FIRE_ml-n-mobo-c,900,0.22925958037376404
20160711_FIRE_ml-n-mobo-c,960,0.04089105874300003
20160711_FIRE_ml-n-mobo-c,1020,0.0389568917453289
20160711_FIRE_ml-n-mobo-c,1080,0.06542914360761642
20160711_FIRE_ml-n-mobo-c,1140,0.0608433373272419
20160711_FIRE_ml-n-mobo-c,1200,0.031808946281671524
20160711_FIRE_ml-n-mobo-c,1260,0.030954251065850258
20160711_FIRE_ml-n-mobo-c,1320,0.047164395451545715
20160711_FIRE_ml-n-mobo-c,1380,0.03001999296247959
20160711_FIRE_ml-n-mobo-c,1440,0.02843490056693554
