sequence,offset,max_conf
20160619_FIRE_om-e-mobo-c,-2220,0.0
20160619_FIRE_om-e-mobo-c,-2160,0.0019598903600126505
20160619_FIRE_om-e-mobo-c,-2100,0.0
20160619_FIRE_om-e-mobo-c,-2040,0.0
20160619_FIRE_om-e-mobo-c,-1980,0.0
20160619_FIRE_om-e-mobo-c,-1920,0.0
20160619_FIRE_om-e-mobo-c,-1860,0.0
20160619_FIRE_om-e-mobo-c,-1800,0.0
20160619_FIRE_om-e-mobo-c,-1740,0.0
20160619_FIRE_om-e-mobo-c,-1680,0.0
20160619_FIRE_om-e-mobo-c,-1620,0.0
20160619_FIRE_om-e-mobo-c,-1560,0.0011287470115348697
20160619_FIRE_om-e-mobo-c,-1500,0.0011429470032453537
20160619_FIRE_om-e-mobo-c,-1440,0.0
20160619_FIRE_om-e-mobo-c,-1380,0.0012000277638435364
20160619_FIRE_om-e-mobo-c,-1320,0.0
20160619_FIRE_om-e-mobo-c,-1260,0.0
20160619_FIRE_om-e-mobo-c,-1200,0.0
20160619_FIRE_om-e-mobo-c,-1140,0.0012405714951455593
20160619_FIRE_om-e-mobo-c,-1080,0.0016789328074082732
20160619_FIRE_om-e-mobo-c,-1020,0.0018995726713910699
20160619_FIRE_om-e-mobo-c,-960,0.001231099246069789
20160619_FIRE_om-e-mobo-c,-900,0.0
20160619_FIRE_om-e-mobo-c,-840,0.0
20160619_FIRE_om-e-mobo-c,-780,0.001058420748449862
20160619_FIRE_om-e-mobo-c,-720,0.0
20160619_FIRE_om-e-mobo-c,-660,0.0
20160619_FIRE_om-e-mobo-c,-600,0.0
20160619_FIRE_om-e-mobo-c,-540,0.00468457443639636
20160619_FIRE_om-e-mobo-c,-480,0.002857689978554845
20160619_FIRE_om-e-mobo-c,-420,0.0070031750947237015
20160619_FIRE_om-e-mobo-c,-360,0.001149705145508051
20160619_FIRE_om-e-mobo-c,-300,0.001680767280049622
20160619_FIRE_om-e-mobo-c,-240,0.0032344439532607794
20160619_FIRE_om-e-mobo-c,-180,0.0014557704562321305
20160619_FIRE_om-e-mobo-c,-120,0.0017801056383177638
20160619_FIRE_om-e-mobo-c,-60,0.0
20160619_FIRE_om-e-mobo-c,0,0.0
20160619_FIRE_om-e-mobo-c,60,0.0
20160619_FIRE_om-e-mobo-c,120,0.001633689389564097
20160619_FIRE_om-e-mobo-c,180,0.0
20160619_FIRE_om-e-mobo-c,240,0.0
20160619_FIRE_om-e-mobo-c,300,0.022717921063303947
20160619_FIRE_om-e-mobo-c,360,0.4914166033267975
20160619_FIRE_om-e-mobo-c,420,0.6259428858757019
20160619_FIRE_om-e-mobo-c,480,0.3376988470554352
20160619_FIRE_om-e-mobo-c,540,0.28483688831329346
20160619_FIRE_om-e-mobo-c,600,0.4204827845096588
20160619_FIRE_om-e-mobo-c,660,0.23029521107673645
20160619_FIRE_om-e-mobo-c,720,0.37701424956321716
20160619_FIRE_om-e-mobo-c,780,0.4854840040206909
20160619_FIRE_om-e-mobo-c,840,0.1383008062839508
20160619_FIRE_om-e-mobo-c,900,0.31164729595184326
20160619_FIRE_om-e-mobo-c,960,0.3958439528942108
20160619_FIRE_om-e-mobo-c,1020,0.4440649151802063
20160619_FIRE_om-e-mobo-c,1080,0.4810098111629486
20160619_FIRE_om-e-mobo-c,1140,0.5596994757652283
20160619_FIRE_om-e-mobo-c,1200,0.6174764037132263
20160619_FIRE_om-e-mobo-c,1260,0.5606945753097534
20160619_FIRE_om-e-mobo-c,1320,0.524309515953064
20160619_FIRE_om-e-mobo-c,1380,0.6651326417922974
20160619_FIRE_om-e-mobo-c,1440,0.7598576545715332
20160619_FIRE_om-e-mobo-c,1500,0.7485248446464539
20160619_FIRE_om-e-mobo-c,1560,0.6542083621025085
20160619_FIRE_om-e-mobo-c,1620,0.7252662777900696
20160619_FIRE_om-e-mobo-c,1680,0.7171685099601746
20160619_FIRE_om-e-mobo-c,1740,0.5764594674110413
20160619_FIRE_om-e-mobo-c,1800,0.6211797595024109
20160619_FIRE_om-e-mobo-c,1860,0.5816864967346191
20160619_FIRE_om-e-mobo-c,1920,0.4639406204223633
20160619_FIRE_om-e-mobo-c,1980,0.4925117492675781
20160619_FIRE_om-e-mobo-c,2040,0.4973198473453522
20160619_FIRE_om-e-mobo-c,2100,0.49269571900367737
20160619_FIRE_om-e-mobo-c,2160,0.5401563048362732
20160619_FIRE_om-e-mobo-c,2220,0.4593124985694885
20160619_FIRE_om-e-mobo-c,2280,0.4354330003261566
20160619_FIRE_om-e-mobo-c,2340,0.5155723094940186
20160619_FIRE_om-e-mobo-c,2400,0.40626758337020874
20160619_FIRE_pi-s-mobo-c,-2400,0.0
20160619_FIRE_pi-s-mobo-c,-2340,0.0
20160619_FIRE_pi-s-mobo-c,-2280,0.0
20160619_FIRE_pi-s-mobo-c,-2220,0.0
20160619_FIRE_pi-s-mobo-c,-2160,0.0
20160619_FIRE_pi-s-mobo-c,-2100,0.0
20160619_FIRE_pi-s-mobo-c,-2040,0.0
20160619_FIRE_pi-s-mobo-c,-1980,0.0
20160619_FIRE_pi-s-mobo-c,-1920,0.0
20160619_FIRE_pi-s-mobo-c,-1860,0.4187251031398773
20160619_FIRE_pi-s-mobo-c,-1800,0.0
20160619_FIRE_pi-s-mobo-c,-1740,0.0017364481464028358
20160619_FIRE_pi-s-mobo-c,-1680,0.0
20160619_FIRE_pi-s-mobo-c,-1620,0.0
20160619_FIRE_pi-s-mobo-c,-1560,0.0
20160619_FIRE_pi-s-mobo-c,-1500,0.0
20160619_FIRE_pi-s-mobo-c,-1440,0.0
20160619_FIRE_pi-s-mobo-c,-1380,0.0
20160619_FIRE_pi-s-mobo-c,-1320,0.0
20160619_FIRE_pi-s-mobo-c,-1260,0.0
20160619_FIRE_pi-s-mobo-c,-1200,0.0
20160619_FIRE_pi-s-mobo-c,-1140,0.0
20160619_FIRE_pi-s-mobo-c,-1080,0.0
20160619_FIRE_pi-s-mobo-c,-1020,0.0
20160619_FIRE_pi-s-mobo-c,-960,0.0011572614312171936
20160619_FIRE_pi-s-mobo-c,-900,0.0
20160619_FIRE_pi-s-mobo-c,-840,0.0
20160619_FIRE_pi-s-mobo-c,-780,0.0
20160619_FIRE_pi-s-mobo-c,-720,0.0
20160619_FIRE_pi-s-mobo-c,-660,0.0
20160619_FIRE_pi-s-mobo-c,-600,0.0
20160619_FIRE_pi-s-mobo-c,-540,0.0
20160619_FIRE_pi-s-mobo-c,-480,0.0
20160619_FIRE_pi-s-mobo-c,-420,0.0
20160619_FIRE_pi-s-mobo-c,-360,0.0
20160619_FIRE_pi-s-mobo-c,-300,0.0
20160619_FIRE_pi-s-mobo-c,-240,0.0
20160619_FIRE_pi-s-mobo-c,-180,0.0
20160619_FIRE_pi-s-mobo-c,-120,0.0
20160619_FIRE_pi-s-mobo-c,-60,0.0
20160619_FIRE_pi-s-mobo-c,0,0.0
20160619_FIRE_pi-s-mobo-c,60,0.0
20160619_FIRE_pi-s-mobo-c,120,0.0
20160619_FIRE_pi-s-mobo-c,180,0.002140860306099057
20160619_FIRE_pi-s-mobo-c,240,0.0
20160619_FIRE_pi-s-mobo-c,300,0.0
20160619_FIRE_pi-s-mobo-c,360,0.0
20160619_FIRE_pi-s-mobo-c,420,0.007125735282897949
20160619_FIRE_pi-s-mobo-c,480,0.1328556388616562
20160619_FIRE_pi-s-mobo-c,540,0.3783518373966217
20160619_FIRE_pi-s-mobo-c,600,0.5174996256828308
20160619_FIRE_pi-s-mobo-c,660,0.5481598973274231
20160619_FIRE_pi-s-mobo-c,720,0.12283044308423996
20160619_FIRE_pi-s-mobo-c,780,0.007536501623690128
20160619_FIRE_pi-s-mobo-c,840,0.038869038224220276
20160619_FIRE_pi-s-mobo-c,900,0.3249623775482178
20160619_FIRE_pi-s-mobo-c,960,0.3483935296535492
20160619_FIRE_pi-s-mobo-c,1020,0.05065091326832771
20160619_FIRE_pi-s-mobo-c,1080,0.32549527287483215
20160619_FIRE_pi-s-mobo-c,1140,0.18459035456180573
20160619_FIRE_pi-s-mobo-c,1200,0.6869133114814758
20160619_FIRE_pi-s-mobo-c,1260,0.7632285356521606
20160619_FIRE_pi-s-mobo-c,1320,0.7042571902275085
20160619_FIRE_pi-s-mobo-c,1380,0.5451310276985168
20160619_FIRE_pi-s-mobo-c,1440,0.5878722071647644
20160619_FIRE_pi-s-mobo-c,1500,0.5406719446182251
20160619_FIRE_pi-s-mobo-c,1560,0.5344789028167725
20160619_FIRE_pi-s-mobo-c,1620,0.5773839354515076
20160619_FIRE_pi-s-mobo-c,1680,0.3076879382133484
20160619_FIRE_pi-s-mobo-c,1740,0.4966370463371277
20160619_FIRE_pi-s-mobo-c,1800,0.3208885192871094
20160619_FIRE_pi-s-mobo-c,1860,0.31965962052345276
20160619_FIRE_pi-s-mobo-c,1920,0.010251122526824474
20160619_FIRE_pi-s-mobo-c,1980,0.0022997732739895582
20160619_FIRE_pi-s-mobo-c,2040,0.0
20160619_FIRE_pi-s-mobo-c,2100,0.0
20160619_FIRE_pi-s-mobo-c,2160,0.0
20160619_FIRE_pi-s-mobo-c,2220,0.0
20160619_FIRE_pi-s-mobo-c,2280,0.0
20160619_FIRE_pi-s-mobo-c,2340,0.0
20160619_FIRE_pi-s-mobo-c,2400,0.0018638488836586475
20160711_FIRE_ml-n-mobo-c,-2400,0.3228992521762848
20160711_FIRE_ml-n-mobo-c,-2340,0.28853413462638855
20160711_FIRE_ml-n-mobo-c,-2280,0.17618411779403687
20160711_FIRE_ml-n-mobo-c,-2220,0.198241725564003
20160711_FIRE_ml-n-mobo-c,-2160,0.22318628430366516
20160711_FIRE_ml-n-mobo-c,-2100,0.24699778854846954
20160711_FIRE_ml-n-mobo-c,-2040,0.17568384110927582
20160711_FIRE_ml-n-mobo-c,-1980,0.23329591751098633
20160711_FIRE_ml-n-mobo-c,-1920,0.18154843151569366
20160711_FIRE_ml-n-mobo-c,-1860,0.18490462005138397
20160711_FIRE_ml-n-mobo-c,-1800,0.26813068985939026
20160711_FIRE_ml-n-mobo-c,-1740,0.28183141350746155
20160711_FIRE_ml-n-mobo-c,-1680,0.33780235052108765
20160711_FIRE_ml-n-mobo-c,-1620,0.22921507060527802
20160711_FIRE_ml-n-mobo-c,-1560,0.27382346987724304
20160711_FIRE_ml-n-mobo-c,-1500,0.21500611305236816
20160711_FIRE_ml-n-mobo-c,-1440,0.2999168336391449
20160711_FIRE_ml-n-mobo-c,-1380,0.25406068563461304
20160711_FIRE_ml-n-mobo-c,-1320,0.2589768171310425
20160711_FIRE_ml-n-mobo-c,-1260,0.2431916743516922
20160711_FIRE_ml-n-mobo-c,-1200,0.2753733992576599
20160711_FIRE_ml-n-mobo-c,-1140,0.3240247070789337
20160711_FIRE_ml-n-mobo-c,-1080,0.2676520347595215
20160711_FIRE_ml-n-mobo-c,-1020,0.24423888325691223
20160711_FIRE_ml-n-mobo-c,-960,0.4055834710597992
20160711_FIRE_ml-n-mobo-c,-900,0.38132205605506897
20160711_FIRE_ml-n-mobo-c,-840,0.15221692621707916
20160711_FIRE_ml-n-mobo-c,-780,0.3651772439479828
20160711_FIRE_ml-n-mobo-c,-720,0.21578794717788696
20160711_FIRE_ml-n-mobo-c,-660,0.26485374569892883
20160711_FIRE_ml-n-mobo-c,-600,0.2472299486398697
20160711_FIRE_ml-n-mobo-c,-540,0.25649788975715637
20160711_FIRE_ml-n-mobo-c,-480,0.14541880786418915
20160711_FIRE_ml-n-mobo-c,-420,0.20236584544181824
20160711_FIRE_ml-n-mobo-c,-360,0.2241012454032898
20160711_FIRE_ml-n-mobo-c,-300,0.24360334873199463
20160711_FIRE_ml-n-mobo-c,-240,0.09908439218997955
20160711_FIRE_ml-n-mobo-c,-180,0.2356630116701126
20160711_FIRE_ml-n-mobo-c,-120,0.13199980556964874
20160711_FIRE_ml-n-mobo-c,-60,0.19866333901882172
20160711_FIRE_ml-n-mobo-c,0,0.21987272799015045
20160711_FIRE_ml-n-mobo-c,60,0.2952563464641571
20160711_FIRE_ml-n-mobo-c,120,0.23055699467658997
20160711_FIRE_ml-n-mobo-c,180,0.17349638044834137
20160711_FIRE_ml-n-mobo-c,240,0.16694122552871704
20160711_FIRE_ml-n-mobo-c,300,0.2630358040332794
20160711_FIRE_ml-n-mobo-c,360,0.30029410123825073
20160711_FIRE_ml-n-mobo-c,420,0.0907842218875885
20160711_FIRE_ml-n-mobo-c,480,0.2051413655281067
20160711_FIRE_ml-n-mobo-c,540,0.21426796913146973
20160711_FIRE_ml-n-mobo-c,600,0.18934841454029083
20160711_FIRE_ml-n-mobo-c,660,0.11558473110198975
20160711_FIRE_ml-n-mobo-c,720,0.09397934377193451
20160711_FIRE_ml-n-mobo-c,780,0.1648380309343338
20160711_FIRE_ml-n-mobo-c,840,0.2365342378616333
20160711_FIRE_ml-n-mobo-c,900,0.19931557774543762
20160711_FIRE_ml-n-mobo-c,960,0.25608134269714355
20160711_FIRE_ml-n-mobo-c,1020,0.22897657752037048
20160711_FIRE_ml-n-mobo-c,1080,0.2630745470523834
20160711_FIRE_ml-n-mobo-c,1140,0.2118423730134964
20160711_FIRE_ml-n-mobo-c,1200,0.15849372744560242
20160711_FIRE_ml-n-mobo-c,1260,0.1990542709827423
20160711_FIRE_ml-n-mobo-c,1320,0.16385281085968018
20160711_FIRE_ml-n-mobo-c,1380,0.07814933359622955
20160711_FIRE_ml-n-mobo-c,1440,0.2206270545721054
20160711_FIRE_ml-n-mobo-c,1500,0.25216951966285706
20160711_FIRE_ml-n-mobo-c,1560,0.2776699364185333
20160711_FIRE_ml-n-mobo-c,1620,0.22595907747745514
20160711_FIRE_ml-n-mobo-c,1680,0.10603763908147812
20160711_FIRE_ml-n-mobo-c,1740,0.12568189203739166
20160711_FIRE_ml-n-mobo-c,1800,0.15028107166290283
20160711_FIRE_ml-n-mobo-c,1860,0.3017980754375458
20160711_FIRE_ml-n-mobo-c,1920,0.17739719152450562
20160711_FIRE_ml-n-mobo-c,1980,0.2269829511642456
20160711_FIRE_ml-n-mobo-c,2040,0.12287633121013641
20160711_FIRE_ml-n-mobo-c,2100,0.1295796036720276
20160711_FIRE_ml-n-mobo-c,2160,0.1149384006857872
20160711_FIRE_ml-n-mobo-c,2220,0.14829902350902557
20160711_FIRE_ml-n-mobo-c,2280,0.1748170256614685
20160711_FIRE_ml-n-mobo-c,2340,0.2682253420352936
