sequence,offset,max_conf
20160604_FIRE_rm-n-mobo-c,-240,0.012004714459180832
20160604_FIRE_rm-n-mobo-c,-180,0.0029400938656181097
20160604_FIRE_rm-n-mobo-c,-120,0.0014588061021640897
20160604_FIRE_rm-n-mobo-c,-60,0.0
20160604_FIRE_rm-n-mobo-c,0,0.002224832307547331
20160604_FIRE_rm-n-mobo-c,60,0.6736525893211365
20160604_FIRE_rm-n-mobo-c,120,0.7094947695732117
20160604_FIRE_rm-n-mobo-c,180,0.6539955735206604
20160604_FIRE_rm-n-mobo-c,240,0.1798497885465622
20160604_FIRE_rm-n-mobo-c,300,0.03115139901638031
20160604_FIRE_rm-n-mobo-c,360,0.002593718934804201
20160604_FIRE_rm-n-mobo-c,420,0.0016367986099794507
20160604_FIRE_rm-n-mobo-c,480,0.0017570557538419962
20160604_FIRE_rm-n-mobo-c,540,0.0
20160604_FIRE_rm-n-mobo-c,600,0.0
20160604_FIRE_rm-n-mobo-c,660,0.0
20160604_FIRE_rm-n-mobo-c,720,0.00276021845638752
20160604_FIRE_rm-n-mobo-c,780,0.007436720188707113
20160604_FIRE_rm-n-mobo-c,840,0.0014400662621483207
20160604_FIRE_rm-n-mobo-c,900,0.0
20160604_FIRE_rm-n-mobo-c,960,0.0
20160604_FIRE_rm-n-mobo-c,1020,0.0011282729683443904
20160604_FIRE_rm-n-mobo-c,1080,0.0011987705947831273
20160604_FIRE_rm-n-mobo-c,1140,0.0014554059598594904
20160604_FIRE_rm-n-mobo-c,1200,0.0014119549887254834
20160604_FIRE_rm-n-mobo-c,1260,0.0064544472843408585
20160604_FIRE_rm-n-mobo-c,1320,0.0058424584567546844
20160604_FIRE_rm-n-mobo-c,1380,0.0026909715961664915
20160604_FIRE_rm-n-mobo-c,1440,0.0
20160604_FIRE_rm-n-mobo-c,1500,0.0010301346192136407
20160604_FIRE_rm-n-mobo-c,1560,0.0032705659978091717
20160604_FIRE_rm-n-mobo-c,1620,0.004559674765914679
20160604_FIRE_rm-n-mobo-c,1680,0.0019256381783634424
20160604_FIRE_rm-n-mobo-c,1740,0.002465360565111041
20160604_FIRE_rm-n-mobo-c,1800,0.003007714170962572
20160604_FIRE_rm-n-mobo-c,1860,0.003269818378612399
20160604_FIRE_rm-n-mobo-c,1920,0.0061136214062571526
20160604_FIRE_rm-n-mobo-c,1980,0.005536587443202734
20160604_FIRE_rm-n-mobo-c,2040,0.0068369098007678986
20160604_FIRE_rm-n-mobo-c,2100,0.002138747600838542
20160604_FIRE_rm-n-mobo-c,2160,0.006311657838523388
20160604_FIRE_rm-n-mobo-c,2220,0.00817936472594738
20160604_FIRE_rm-n-mobo-c,2280,0.005507628433406353
20160604_FIRE_rm-n-mobo-c,2340,0.005388302728533745
20160604_FIRE_rm-n-mobo-c,2400,0.003927409648895264
20160604_FIRE_smer-tcs3-mobo-c,-2400,0.02359328418970108
20160604_FIRE_smer-tcs3-mobo-c,-2340,0.0029112230986356735
20160604_FIRE_smer-tcs3-mobo-c,-2280,0.010925150476396084
20160604_FIRE_smer-tcs3-mobo-c,-2220,0.0072013624012470245
20160604_FIRE_smer-tcs3-mobo-c,-2160,0.0025791237130761147
20160604_FIRE_smer-tcs3-mobo-c,-2100,0.002099656965583563
20160604_FIRE_smer-tcs3-mobo-c,-2040,0.007580260746181011
20160604_FIRE_smer-tcs3-mobo-c,-1980,0.0035159545950591564
20160604_FIRE_smer-tcs3-mobo-c,-1920,0.00382043095305562
20160604_FIRE_smer-tcs3-mobo-c,-1860,0.0015340844402089715
20160604_FIRE_smer-tcs3-mobo-c,-1800,0.002348249778151512
20160604_FIRE_smer-tcs3-mobo-c,-1740,0.005225412547588348
20160604_FIRE_smer-tcs3-mobo-c,-1680,0.003641558578237891
20160604_FIRE_smer-tcs3-mobo-c,-1620,0.0014093111967667937
20160604_FIRE_smer-tcs3-mobo-c,-1560,0.010563255287706852
20160604_FIRE_smer-tcs3-mobo-c,-1500,0.00272250734269619
20160604_FIRE_smer-tcs3-mobo-c,-1440,0.0027646624948829412
20160604_FIRE_smer-tcs3-mobo-c,-1380,0.002194940811023116
20160604_FIRE_smer-tcs3-mobo-c,-1320,0.0013622598489746451
20160604_FIRE_smer-tcs3-mobo-c,-1260,0.0024702332448214293
20160604_FIRE_smer-tcs3-mobo-c,-1200,0.003592940280213952
20160604_FIRE_smer-tcs3-mobo-c,-1140,0.0050494251772761345
20160604_FIRE_smer-tcs3-mobo-c,-1080,0.0018032067455351353
20160604_FIRE_smer-tcs3-mobo-c,-1020,0.004860375542193651
20160604_FIRE_smer-tcs3-mobo-c,-960,0.0017243088223040104
20160604_FIRE_smer-tcs3-mobo-c,-900,0.00213065929710865
20160604_FIRE_smer-tcs3-mobo-c,-840,0.06736530363559723
20160604_FIRE_smer-tcs3-mobo-c,-780,0.007426438853144646
20160604_FIRE_smer-tcs3-mobo-c,-720,0.003076826222240925
20160604_FIRE_smer-tcs3-mobo-c,-660,0.004330588970333338
20160604_FIRE_smer-tcs3-mobo-c,-600,0.004835986997932196
20160604_FIRE_smer-tcs3-mobo-c,-540,0.001988994888961315
20160604_FIRE_smer-tcs3-mobo-c,-480,0.0016816203715279698
20160604_FIRE_smer-tcs3-mobo-c,-420,0.00514239352196455
20160604_FIRE_smer-tcs3-mobo-c,-360,0.0029501980170607567
20160604_FIRE_smer-tcs3-mobo-c,-300,0.003258130978792906
20160604_FIRE_smer-tcs3-mobo-c,-240,0.001995709491893649
20160604_FIRE_smer-tcs3-mobo-c,-180,0.012097831815481186
20160604_FIRE_smer-tcs3-mobo-c,-120,0.004380942787975073
20160604_FIRE_smer-tcs3-mobo-c,-60,0.0029931061435490847
20160604_FIRE_smer-tcs3-mobo-c,0,0.05031459033489227
20160604_FIRE_smer-tcs3-mobo-c,60,0.7939373850822449
20160604_FIRE_smer-tcs3-mobo-c,120,0.7567780613899231
20160604_FIRE_smer-tcs3-mobo-c,180,0.27764183282852173
20160604_FIRE_smer-tcs3-mobo-c,240,0.016711002215743065
20160604_FIRE_smer-tcs3-mobo-c,300,0.007054122630506754
20160604_FIRE_smer-tcs3-mobo-c,360,0.00688866525888443
20160604_FIRE_smer-tcs3-mobo-c,420,0.004033841658383608
20160604_FIRE_smer-tcs3-mobo-c,480,0.0057847341522574425
20160604_FIRE_smer-tcs3-mobo-c,540,0.011445483192801476
20160604_FIRE_smer-tcs3-mobo-c,600,0.002564718946814537
20160604_FIRE_smer-tcs3-mobo-c,660,0.0030443714931607246
20160604_FIRE_smer-tcs3-mobo-c,720,0.0017904285341501236
20160604_FIRE_smer-tcs3-mobo-c,780,0.007541296537965536
20160604_FIRE_smer-tcs3-mobo-c,840,0.005214478354901075
20160604_FIRE_smer-tcs3-mobo-c,900,0.004020999651402235
20160604_FIRE_smer-tcs3-mobo-c,960,0.0020565581507980824
20160604_FIRE_smer-tcs3-mobo-c,1020,0.0021547514479607344
20160604_FIRE_smer-tcs3-mobo-c,1080,0.0025279170367866755
20160604_FIRE_smer-tcs3-mobo-c,1140,0.007425912190228701
20160604_FIRE_smer-tcs3-mobo-c,1200,0.0013586825225502253
20160604_FIRE_smer-tcs3-mobo-c,1260,0.0012431821087375283
20160604_FIRE_smer-tcs3-mobo-c,1320,0.0029277950525283813
20160604_FIRE_smer-tcs3-mobo-c,1380,0.0016103987582027912
20160604_FIRE_smer-tcs3-mobo-c,1440,0.0017944478895515203
20160604_FIRE_smer-tcs3-mobo-c,1500,0.002856612903997302
20160604_FIRE_smer-tcs3-mobo-c,1560,0.0029519768431782722
20160604_FIRE_smer-tcs3-mobo-c,1620,0.0020962068811059
20160604_FIRE_smer-tcs3-mobo-c,1680,0.0019752541556954384
20160604_FIRE_smer-tcs3-mobo-c,1740,0.0027570887468755245
20160604_FIRE_smer-tcs3-mobo-c,1800,0.008410265669226646
20160604_FIRE_smer-tcs3-mobo-c,1860,0.0055234129540622234
20160604_FIRE_smer-tcs3-mobo-c,1920,0.019427502527832985
20160604_FIRE_smer-tcs3-mobo-c,1980,0.017708424478769302
20160604_FIRE_smer-tcs3-mobo-c,2040,0.0012147935340180993
20160604_FIRE_smer-tcs3-mobo-c,2100,0.0
20160604_FIRE_smer-tcs3-mobo-c,2160,0.004251882899552584
20160604_FIRE_smer-tcs3-mobo-c,2220,0.0010839279275387526
20160604_FIRE_smer-tcs3-mobo-c,2280,0.0016587465070188046
20160604_FIRE_smer-tcs3-mobo-c,2340,0.001834561233408749
20160604_FIRE_smer-tcs3-mobo-c,2400,0.004172464832663536
20160619_FIRE_lp-e-iqeye,-2400,0.0
20160619_FIRE_lp-e-iqeye,-2280,0.0016756152035668492
20160619_FIRE_lp-e-iqeye,-2160,0.001671880017966032
20160619_FIRE_lp-e-iqeye,-2040,0.0011399552458897233
20160619_FIRE_lp-e-iqeye,-1920,0.0
20160619_FIRE_lp-e-iqeye,-1800,0.0
20160619_FIRE_lp-e-iqeye,-1680,0.0
20160619_FIRE_lp-e-iqeye,-1560,0.0015251871664077044
20160619_FIRE_lp-e-iqeye,-1440,0.0010398528538644314
20160619_FIRE_lp-e-iqeye,-1320,0.0
20160619_FIRE_lp-e-iqeye,-1200,0.0
20160619_FIRE_lp-e-iqeye,-1080,0.0
20160619_FIRE_lp-e-iqeye,-960,0.0
20160619_FIRE_lp-e-iqeye,-840,0.0
20160619_FIRE_lp-e-iqeye,-720,0.0
20160619_FIRE_lp-e-iqeye,-600,0.0
20160619_FIRE_lp-e-iqeye,-480,0.0
20160619_FIRE_lp-e-iqeye,-360,0.0
20160619_FIRE_lp-e-iqeye,-240,0.0
20160619_FIRE_lp-e-iqeye,-120,0.0
20160619_FIRE_lp-e-iqeye,0,0.0
20160619_FIRE_lp-e-iqeye,120,0.0
20160619_FIRE_lp-e-iqeye,240,0.08087494224309921
20160619_FIRE_lp-e-iqeye,360,0.14827071130275726
20160619_FIRE_lp-e-iqeye,480,0.1719687283039093
20160619_FIRE_lp-e-iqeye,600,0.3043781816959381
20160619_FIRE_lp-e-iqeye,720,0.42168667912483215
20160619_FIRE_lp-e-iqeye,840,0.4173930287361145
20160619_FIRE_lp-e-iqeye,960,0.162350594997406
20160619_FIRE_lp-e-iqeye,1080,0.14322900772094727
20160619_FIRE_lp-e-iqeye,1200,0.490653932094574
20160619_FIRE_lp-e-iqeye,1320,0.5553117990493774
20160619_FIRE_lp-e-iqeye,1440,0.2955579459667206
20160619_FIRE_lp-e-iqeye,1560,0.5020889043807983
20160619_FIRE_lp-e-iqeye,1680,0.5793202519416809
20160619_FIRE_lp-e-iqeye,1800,0.3594617545604706
20160619_FIRE_lp-e-iqeye,1920,0.2940322160720825
20160619_FIRE_lp-e-iqeye,2040,0.08026660233736038
20160619_FIRE_lp-e-iqeye,2160,0.029935229569673538
20160619_FIRE_lp-e-iqeye,2280,0.06373007595539093
20160619_FIRE_lp-e-iqeye,2400,0.12777043879032135
20160619_FIRE_om-e-mobo-c,-2400,0.0014270541723817587
20160619_FIRE_om-e-mobo-c,-2340,0.003128742566332221
20160619_FIRE_om-e-mobo-c,-2280,0.0016908948309719563
20160619_FIRE_om-e-mobo-c,-2220,0.0014183990424498916
20160619_FIRE_om-e-mobo-c,-2160,0.0040624309331178665
20160619_FIRE_om-e-mobo-c,-2100,0.001030166051350534
20160619_FIRE_om-e-mobo-c,-2040,0.0024223732762038708
20160619_FIRE_om-e-mobo-c,-1980,0.004061250481754541
20160619_FIRE_om-e-mobo-c,-1920,0.001580802258104086
20160619_FIRE_om-e-mobo-c,-1860,0.001206810469739139
20160619_FIRE_om-e-mobo-c,-1800,0.0013579180231317878
20160619_FIRE_om-e-mobo-c,-1740,0.0
20160619_FIRE_om-e-mobo-c,-1680,0.0033843349665403366
20160619_FIRE_om-e-mobo-c,-1620,0.003990628756582737
20160619_FIRE_om-e-mobo-c,-1560,0.002518152352422476
20160619_FIRE_om-e-mobo-c,-1500,0.00319990748539567
20160619_FIRE_om-e-mobo-c,-1440,0.0041481852531433105
20160619_FIRE_om-e-mobo-c,-1380,0.0016120080836117268
20160619_FIRE_om-e-mobo-c,-1320,0.001015756744891405
20160619_FIRE_om-e-mobo-c,-1260,0.00269150547683239
20160619_FIRE_om-e-mobo-c,-1200,0.001905759098008275
20160619_FIRE_om-e-mobo-c,-1140,0.0099044069647789
20160619_FIRE_om-e-mobo-c,-1080,0.005661191418766975
20160619_FIRE_om-e-mobo-c,-1020,0.005428459495306015
20160619_FIRE_om-e-mobo-c,-960,0.007334104273468256
20160619_FIRE_om-e-mobo-c,-900,0.003211589530110359
20160619_FIRE_om-e-mobo-c,-840,0.0
20160619_FIRE_om-e-mobo-c,-780,0.002245271345600486
20160619_FIRE_om-e-mobo-c,-720,0.004328535404056311
20160619_FIRE_om-e-mobo-c,-660,0.005324388854205608
20160619_FIRE_om-e-mobo-c,-600,0.002051407238468528
20160619_FIRE_om-e-mobo-c,-540,0.013941504061222076
20160619_FIRE_om-e-mobo-c,-480,0.006021024193614721
20160619_FIRE_om-e-mobo-c,-420,0.0017765708034858108
20160619_FIRE_om-e-mobo-c,-360,0.0020501650869846344
20160619_FIRE_om-e-mobo-c,-300,0.004088372457772493
20160619_FIRE_om-e-mobo-c,-240,0.0177137590944767
20160619_FIRE_om-e-mobo-c,-180,0.003094295272603631
20160619_FIRE_om-e-mobo-c,-120,0.00963106844574213
20160619_FIRE_om-e-mobo-c,-60,0.0021440652199089527
20160619_FIRE_om-e-mobo-c,0,0.002610599622130394
20160619_FIRE_om-e-mobo-c,60,0.006163354963064194
20160619_FIRE_om-e-mobo-c,120,0.01162630133330822
20160619_FIRE_om-e-mobo-c,180,0.0032943051774054766
20160619_FIRE_om-e-mobo-c,240,0.008687176741659641
20160619_FIRE_om-e-mobo-c,300,0.021958308294415474
20160619_FIRE_om-e-mobo-c,360,0.37494444847106934
20160619_FIRE_om-e-mobo-c,420,0.4507123529911041
20160619_FIRE_om-e-mobo-c,480,0.1487196534872055
20160619_FIRE_om-e-mobo-c,540,0.009634007699787617
20160619_FIRE_om-e-mobo-c,600,0.053176429122686386
20160619_FIRE_om-e-mobo-c,660,0.09312579780817032
20160619_FIRE_om-e-mobo-c,720,0.18774504959583282
20160619_FIRE_om-e-mobo-c,780,0.15535245835781097
20160619_FIRE_om-e-mobo-c,840,0.01221067551523447
20160619_FIRE_om-e-mobo-c,900,0.0735805407166481
20160619_FIRE_om-e-mobo-c,960,0.3449057340621948
20160619_FIRE_om-e-mobo-c,1020,0.2695252299308777
20160619_FIRE_om-e-mobo-c,1080,0.04917457699775696
20160619_FIRE_om-e-mobo-c,1140,0.28206756711006165
20160619_FIRE_om-e-mobo-c,1200,0.3287389874458313
20160619_FIRE_om-e-mobo-c,1260,0.2784792184829712
20160619_FIRE_om-e-mobo-c,1320,0.25707125663757324
20160619_FIRE_om-e-mobo-c,1380,0.5926392078399658
20160619_FIRE_om-e-mobo-c,1440,0.5326551795005798
20160619_FIRE_om-e-mobo-c,1500,0.41458404064178467
20160619_FIRE_om-e-mobo-c,1560,0.40148451924324036
20160619_FIRE_om-e-mobo-c,1620,0.5537701845169067
20160619_FIRE_om-e-mobo-c,1680,0.5456283688545227
20160619_FIRE_om-e-mobo-c,1740,0.07381924241781235
20160619_FIRE_om-e-mobo-c,1800,0.3509581685066223
20160619_FIRE_om-e-mobo-c,1860,0.3327651023864746
20160619_FIRE_om-e-mobo-c,1920,0.3271210193634033
20160619_FIRE_om-e-mobo-c,1980,0.4126279056072235
20160619_FIRE_om-e-mobo-c,2040,0.26114556193351746
20160619_FIRE_om-e-mobo-c,2100,0.24196502566337585
20160619_FIRE_om-e-mobo-c,2160,0.26669809222221375
20160619_FIRE_om-e-mobo-c,2220,0.07792891561985016
20160619_FIRE_om-e-mobo-c,2280,0.14040206372737885
20160619_FIRE_om-e-mobo-c,2340,0.0885317474603653
20160619_FIRE_om-e-mobo-c,2400,0.09075476229190826
20160619_FIRE_pi-s-mobo-c,-2400,0.0
20160619_FIRE_pi-s-mobo-c,-2340,0.0
20160619_FIRE_pi-s-mobo-c,-2280,0.0012215699534863234
20160619_FIRE_pi-s-mobo-c,-2220,0.0016293235821649432
20160619_FIRE_pi-s-mobo-c,-2160,0.0
20160619_FIRE_pi-s-mobo-c,-2100,0.0
20160619_FIRE_pi-s-mobo-c,-2040,0.0012565539218485355
20160619_FIRE_pi-s-mobo-c,-1980,0.0
20160619_FIRE_pi-s-mobo-c,-1920,0.001228081644512713
20160619_FIRE_pi-s-mobo-c,-1860,0.06355956941843033
20160619_FIRE_pi-s-mobo-c,-1800,0.0
20160619_FIRE_pi-s-mobo-c,-1740,0.0018222462385892868
20160619_FIRE_pi-s-mobo-c,-1680,0.0
20160619_FIRE_pi-s-mobo-c,-1620,0.0
20160619_FIRE_pi-s-mobo-c,-1560,0.0
20160619_FIRE_pi-s-mobo-c,-1500,0.0
20160619_FIRE_pi-s-mobo-c,-1440,0.0
20160619_FIRE_pi-s-mobo-c,-1380,0.0
20160619_FIRE_pi-s-mobo-c,-1320,0.0
20160619_FIRE_pi-s-mobo-c,-1260,0.0
20160619_FIRE_pi-s-mobo-c,-1200,0.0
20160619_FIRE_pi-s-mobo-c,-1140,0.0
20160619_FIRE_pi-s-mobo-c,-1080,0.001756007201038301
20160619_FIRE_pi-s-mobo-c,-1020,0.001530052162706852
20160619_FIRE_pi-s-mobo-c,-960,0.0
20160619_FIRE_pi-s-mobo-c,-900,0.0
20160619_FIRE_pi-s-mobo-c,-840,0.0
20160619_FIRE_pi-s-mobo-c,-780,0.0
20160619_FIRE_pi-s-mobo-c,-720,0.0
20160619_FIRE_pi-s-mobo-c,-660,0.0
20160619_FIRE_pi-s-mobo-c,-600,0.0
20160619_FIRE_pi-s-mobo-c,-540,0.0
20160619_FIRE_pi-s-mobo-c,-480,0.0012985082576051354
20160619_FIRE_pi-s-mobo-c,-420,0.002014942467212677
20160619_FIRE_pi-s-mobo-c,-360,0.0
20160619_FIRE_pi-s-mobo-c,-300,0.0
20160619_FIRE_pi-s-mobo-c,-240,0.0010468533728271723
20160619_FIRE_pi-s-mobo-c,-180,0.0024479771964251995
20160619_FIRE_pi-s-mobo-c,-120,0.0010551362065598369
20160619_FIRE_pi-s-mobo-c,-60,0.0013264580629765987
20160619_FIRE_pi-s-mobo-c,0,0.0027262347284704447
20160619_FIRE_pi-s-mobo-c,60,0.001974419690668583
20160619_FIRE_pi-s-mobo-c,120,0.001051611383445561
20160619_FIRE_pi-s-mobo-c,180,0.0023003118112683296
20160619_FIRE_pi-s-mobo-c,240,0.002213406376540661
20160619_FIRE_pi-s-mobo-c,300,0.0030190011020749807
20160619_FIRE_pi-s-mobo-c,360,0.0011593556264415383
20160619_FIRE_pi-s-mobo-c,420,0.0010478826006874442
20160619_FIRE_pi-s-mobo-c,480,0.001319745322689414
20160619_FIRE_pi-s-mobo-c,540,0.0024385391734540462
20160619_FIRE_pi-s-mobo-c,600,0.0
20160619_FIRE_pi-s-mobo-c,660,0.0020293535199016333
20160619_FIRE_pi-s-mobo-c,720,0.0
20160619_FIRE_pi-s-mobo-c,780,0.0
20160619_FIRE_pi-s-mobo-c,840,0.0
20160619_FIRE_pi-s-mobo-c,900,0.4586086869239807
20160619_FIRE_pi-s-mobo-c,960,0.3417995870113373
20160619_FIRE_pi-s-mobo-c,1020,0.1688772290945053
20160619_FIRE_pi-s-mobo-c,1080,0.0
20160619_FIRE_pi-s-mobo-c,1140,0.0022302765864878893
20160619_FIRE_pi-s-mobo-c,1200,0.11199736595153809
20160619_FIRE_pi-s-mobo-c,1260,0.11066679656505585
20160619_FIRE_pi-s-mobo-c,1320,0.0014505776343867183
20160619_FIRE_pi-s-mobo-c,1380,0.0
20160619_FIRE_pi-s-mobo-c,1440,0.0
20160619_FIRE_pi-s-mobo-c,1500,0.0
20160619_FIRE_pi-s-mobo-c,1560,0.0
20160619_FIRE_pi-s-mobo-c,1620,0.008501940406858921
20160619_FIRE_pi-s-mobo-c,1680,0.0
20160619_FIRE_pi-s-mobo-c,1740,0.005076269153505564
20160619_FIRE_pi-s-mobo-c,1800,0.006890822201967239
20160619_FIRE_pi-s-mobo-c,1860,0.006441272795200348
20160619_FIRE_pi-s-mobo-c,1920,0.0
20160619_FIRE_pi-s-mobo-c,1980,0.0
20160619_FIRE_pi-s-mobo-c,2040,0.0
20160619_FIRE_pi-s-mobo-c,2100,0.001551503548398614
20160619_FIRE_pi-s-mobo-c,2160,0.0
20160619_FIRE_pi-s-mobo-c,2220,0.001509220921434462
20160619_FIRE_pi-s-mobo-c,2280,0.0017505076248198748
20160619_FIRE_pi-s-mobo-c,2340,0.0
20160619_FIRE_pi-s-mobo-c,2400,0.0017331797862425447
20160711_FIRE_ml-n-mobo-c,-2400,0.0018342363182455301
20160711_FIRE_ml-n-mobo-c,-2340,0.0014020082307979465
20160711_FIRE_ml-n-mobo-c,-2280,0.0024951903615146875
20160711_FIRE_ml-n-mobo-c,-2220,0.0016362547175958753
20160711_FIRE_ml-n-mobo-c,-2160,0.0010656126542016864
20160711_FIRE_ml-n-mobo-c,-2100,0.0023641290608793497
20160711_FIRE_ml-n-mobo-c,-2040,0.0016860762843862176
20160711_FIRE_ml-n-mobo-c,-1980,0.002410698914900422
20160711_FIRE_ml-n-mobo-c,-1920,0.0022356300614774227
20160711_FIRE_ml-n-mobo-c,-1860,0.002615869976580143
20160711_FIRE_ml-n-mobo-c,-1800,0.002593717770650983
20160711_FIRE_ml-n-mobo-c,-1740,0.0016714868834242225
20160711_FIRE_ml-n-mobo-c,-1680,0.00313626229763031
20160711_FIRE_ml-n-mobo-c,-1620,0.00366046535782516
20160711_FIRE_ml-n-mobo-c,-1560,0.0017479880480095744
20160711_FIRE_ml-n-mobo-c,-1500,0.0020378984045237303
20160711_FIRE_ml-n-mobo-c,-1440,0.002377307042479515
20160711_FIRE_ml-n-mobo-c,-1380,0.0019624431151896715
20160711_FIRE_ml-n-mobo-c,-1320,0.008870458230376244
20160711_FIRE_ml-n-mobo-c,-1260,0.027331463992595673
20160711_FIRE_ml-n-mobo-c,-1200,0.019852368161082268
20160711_FIRE_ml-n-mobo-c,-1140,0.015287372283637524
20160711_FIRE_ml-n-mobo-c,-1080,0.02040710113942623
20160711_FIRE_ml-n-mobo-c,-1020,0.004192177206277847
20160711_FIRE_ml-n-mobo-c,-960,0.005812809802591801
20160711_FIRE_ml-n-mobo-c,-900,0.003316814312711358
20160711_FIRE_ml-n-mobo-c,-840,0.0020254431292414665
20160711_FIRE_ml-n-mobo-c,-780,0.002492267871275544
20160711_FIRE_ml-n-mobo-c,-720,0.0025344963651150465
20160711_FIRE_ml-n-mobo-c,-660,0.001744346576742828
20160711_FIRE_ml-n-mobo-c,-600,0.0029490843880921602
20160711_FIRE_ml-n-mobo-c,-540,0.0025265647564083338
20160711_FIRE_ml-n-mobo-c,-480,0.007192214950919151
20160711_FIRE_ml-n-mobo-c,-420,0.0024948022328317165
20160711_FIRE_ml-n-mobo-c,-360,0.002688206499442458
20160711_FIRE_ml-n-mobo-c,-300,0.04985255375504494
20160711_FIRE_ml-n-mobo-c,-240,0.026784732937812805
20160711_FIRE_ml-n-mobo-c,-180,0.03654548153281212
20160711_FIRE_ml-n-mobo-c,-120,0.019135378301143646
20160711_FIRE_ml-n-mobo-c,-60,0.007989339530467987
20160711_FIRE_ml-n-mobo-c,0,0.007029300089925528
20160711_FIRE_ml-n-mobo-c,60,0.006613848265260458
20160711_FIRE_ml-n-mobo-c,120,0.01332623790949583
20160711_FIRE_ml-n-mobo-c,180,0.009724746458232403
20160711_FIRE_ml-n-mobo-c,240,0.006846727803349495
20160711_FIRE_ml-n-mobo-c,300,0.006351964082568884
20160711_FIRE_ml-n-mobo-c,360,0.003976887091994286
20160711_FIRE_ml-n-mobo-c,420,0.007659783121198416
20160711_FIRE_ml-n-mobo-c,480,0.008367889560759068
20160711_FIRE_ml-n-mobo-c,540,0.003899335628375411
20160711_FIRE_ml-n-mobo-c,600,0.005006981082260609
20160711_FIRE_ml-n-mobo-c,660,0.005960899405181408
20160711_FIRE_ml-n-mobo-c,720,0.0052895317785441875
20160711_FIRE_ml-n-mobo-c,780,0.004988992586731911
20160711_FIRE_ml-n-mobo-c,840,0.006164173595607281
20160711_FIRE_ml-n-mobo-c,900,0.006123547442257404
20160711_FIRE_ml-n-mobo-c,960,0.004548188298940659
20160711_FIRE_ml-n-mobo-c,1020,0.004022947978228331
20160711_FIRE_ml-n-mobo-c,1080,0.0037435456179082394
20160711_FIRE_ml-n-mobo-c,1140,0.0026237282436341047
20160711_FIRE_ml-n-mobo-c,1200,0.003349138656631112
20160711_FIRE_ml-n-mobo-c,1260,0.002882215427234769
20160711_FIRE_ml-n-mobo-c,1320,0.0031139112543314695
20160711_FIRE_ml-n-mobo-c,1380,0.003105243667960167
20160711_FIRE_ml-n-mobo-c,1440,0.0019297795370221138
20160711_FIRE_ml-n-mobo-c,1500,0.0036561533343046904
20160711_FIRE_ml-n-mobo-c,1560,0.0017111534252762794
20160711_FIRE_ml-n-mobo-c,1620,0.00392756424844265
20160711_FIRE_ml-n-mobo-c,1680,0.0023456139024347067
20160711_FIRE_ml-n-mobo-c,1740,0.004097396973520517
20160711_FIRE_ml-n-mobo-c,1800,0.002787369769066572
20160711_FIRE_ml-n-mobo-c,1860,0.018550176173448563
20160711_FIRE_ml-n-mobo-c,1920,0.005623152479529381
20160711_FIRE_ml-n-mobo-c,1980,0.0026303401682525873
20160711_FIRE_ml-n-mobo-c,2040,0.0025545924436300993
