file,conf
20171010_FIRE_rm-e-mobo-c__1507671242_-01380.jpg,0.29607683420181274
20180603_FIRE_sm-w-mobo-c__1528065153_-02220.jpg,0.29601672291755676
20180602_Alison_sp-w-mobo-c__1527968372_-01620.jpg,0.2950003743171692
20180725_FIRE_smer-tcs10-mobo-c__1532531519_-00360.jpg,0.2937255799770355
20170826_FIRE_tp-s-mobo-c__1503772333_-00600.jpg,0.28995585441589355
20180723_FIRE_tp-e-mobo-c__1532382191_-00900.jpg,0.28943389654159546
20170826_FIRE_tp-s-mobo-c__1503771793_-01140.jpg,0.2883392870426178
20180602_Alison_sp-w-mobo-c__1527968192_-01800.jpg,0.2878929376602173
20180723_FIRE_tp-e-mobo-c__1532382311_-00780.jpg,0.28736475110054016
20170826_FIRE_tp-s-mobo-c__1503771733_-01200.jpg,0.28555169701576233
20180602_Alison_sp-w-mobo-c__1527968432_-01560.jpg,0.2846146523952484
20180723_FIRE_tp-e-mobo-c__1532382071_-01020.jpg,0.28277304768562317
20180522_FIRE_rm-e-mobo-c__1527021962_-01500.jpg,0.2822204530239105
20180602_Alison_sp-w-mobo-c__1527969332_-00660.jpg,0.2801777422428131
20180602_Alison_sp-w-mobo-c__1527969212_-00780.jpg,0.27892860770225525
20180603_FIRE_sm-w-mobo-c__1528065873_-01500.jpg,0.2744506895542145
20180602_Alison_sp-w-mobo-c__1527969092_-00900.jpg,0.2734150290489197
20171207_Lilac_rm-s-mobo__1512672904_-01080.jpg,0.27073922753334045
20180602_Alison_sp-w-mobo-c__1527969692_-00300.jpg,0.2691707909107208
20180602_Alison_sp-w-mobo-c__1527968792_-01200.jpg,0.26845934987068176
20180602_Alison_sp-w-mobo-c__1527968012_-01980.jpg,0.26772916316986084
20180522_FIRE_rm-e-mobo-c__1527022502_-00960.jpg,0.26598411798477173
20180602_Alison_sp-w-mobo-c__1527969632_-00360.jpg,0.25901880860328674
20180603_FIRE_sm-w-mobo-c__1528065453_-01920.jpg,0.2584024667739868
20180602_Alison_sp-w-mobo-c__1527969932_-00060.jpg,0.257902592420578
20170826_FIRE_tp-s-mobo-c__1503770653_-02280.jpg,0.2559078335762024
20180723_FIRE_tp-e-mobo-c__1532382011_-01080.jpg,0.25475624203681946
20170826_FIRE_tp-s-mobo-c__1503771493_-01440.jpg,0.2543950080871582
20180725_FIRE_smer-tcs10-mobo-c__1532531099_-00780.jpg,0.2489926666021347
20180602_Alison_sp-w-mobo-c__1527967592_-02400.jpg,0.24852119386196136
20180723_FIRE_tp-e-mobo-c__1532382371_-00720.jpg,0.24827280640602112
20170826_FIRE_tp-s-mobo-c__1503770713_-02220.jpg,0.24782943725585938
20180602_Alison_sp-w-mobo-c__1527969032_-00960.jpg,0.24766670167446136
20180602_Alison_sp-s-mobo-c__1527967650_-02340.jpg,0.24716465175151825
20171207_Lilac_rm-s-mobo__1512673684_-00300.jpg,0.2469809204339981
20180603_FIRE_sm-w-mobo-c__1528067313_-00060.jpg,0.24530979990959167
20180602_Alison_sp-w-mobo-c__1527967952_-02040.jpg,0.243669331073761
20180602_Alison_sp-w-mobo-c__1527968312_-01680.jpg,0.24351416528224945
20180723_FIRE_tp-e-mobo-c__1532381111_-01980.jpg,0.24297727644443512
20180723_FIRE_tp-e-mobo-c__1532383031_-00060.jpg,0.24135062098503113
20170821_FIRE_lo-s-mobo-c__1503349343_-00660.jpg,0.24034233391284943
20180602_Alison_sp-s-mobo-c__1527968790_-01200.jpg,0.2398310750722885
20180602_Alison_sp-w-mobo-c__1527968552_-01440.jpg,0.23960310220718384
20180725_FIRE_smer-tcs10-mobo-c__1532530919_-00960.jpg,0.23723666369915009
20180602_Alison_sp-s-mobo-c__1527967890_-02100.jpg,0.23723597824573517
20180723_FIRE_tp-e-mobo-c__1532382611_-00480.jpg,0.23721155524253845
20180602_Alison_sp-s-mobo-c__1527969210_-00780.jpg,0.23701739311218262
20180723_FIRE_tp-e-mobo-c__1532381231_-01860.jpg,0.2369598001241684
20180602_Alison_sp-w-mobo-c__1527968132_-01860.jpg,0.23455780744552612
20180603_FIRE_sm-w-mobo-c__1528065273_-02100.jpg,0.2311422973871231
20180602_Alison_sp-w-mobo-c__1527969752_-00240.jpg,0.23058804869651794
20180602_Alison_sp-w-mobo-c__1527969452_-00540.jpg,0.22662882506847382
20170826_FIRE_tp-s-mobo-c__1503771073_-01860.jpg,0.2258070707321167
20180603_FIRE_sm-w-mobo-c__1528066953_-00420.jpg,0.22370131313800812
20180602_Alison_sp-s-mobo-c__1527968850_-01140.jpg,0.22349628806114197
20180522_FIRE_rm-e-mobo-c__1527022322_-01140.jpg,0.22213444113731384
20180522_FIRE_rm-e-mobo-c__1527022142_-01320.jpg,0.2202305942773819
20180723_FIRE_tp-e-mobo-c__1532381171_-01920.jpg,0.22017914056777954
20170826_FIRE_tp-s-mobo-c__1503771433_-01500.jpg,0.22017472982406616
20171010_FIRE_hp-w-mobo-c__1507671811_-00660.jpg,0.2199930101633072
20180602_Alison_sp-w-mobo-c__1527968612_-01380.jpg,0.21980135142803192
20180725_FIRE_smer-tcs10-mobo-c__1532530739_-01140.jpg,0.218711256980896
20180522_FIRE_rm-e-mobo-c__1527022562_-00900.jpg,0.218399778008461
20180603_FIRE_sm-w-mobo-c__1528066233_-01140.jpg,0.21585021913051605
20180602_Alison_sp-s-mobo-c__1527969690_-00300.jpg,0.2157878577709198
20180602_Alison_sp-s-mobo-c__1527968610_-01380.jpg,0.21434424817562103
20180603_FIRE_sm-w-mobo-c__1528065333_-02040.jpg,0.21399635076522827
20180522_FIRE_rm-e-mobo-c__1527021902_-01560.jpg,0.21357876062393188
20180725_FIRE_smer-tcs10-mobo-c__1532530979_-00900.jpg,0.2126619666814804
20180725_FIRE_smer-tcs10-mobo-c__1532531039_-00840.jpg,0.210597962141037
20180602_Alison_sp-w-mobo-c__1527967832_-02160.jpg,0.21002982556819916
20180602_Alison_sp-w-mobo-c__1527968672_-01320.jpg,0.20926302671432495
20170826_FIRE_tp-s-mobo-c__1503770773_-02160.jpg,0.20733937621116638
20170821_FIRE_lo-s-mobo-c__1503348803_-01200.jpg,0.2064410001039505
20170821_FIRE_lo-s-mobo-c__1503349283_-00720.jpg,0.2026754915714264
20180522_FIRE_rm-e-mobo-c__1527021542_-01920.jpg,0.2025366723537445
20170826_FIRE_tp-s-mobo-c__1503771133_-01800.jpg,0.20175161957740784
20180723_FIRE_tp-e-mobo-c__1532382851_-00240.jpg,0.20079514384269714
20180602_Alison_sp-s-mobo-c__1527968910_-01080.jpg,0.1961648166179657
20180603_FIRE_sm-w-mobo-c__1528066473_-00900.jpg,0.1955237239599228
20180723_FIRE_tp-e-mobo-c__1532382791_-00300.jpg,0.19493995606899261
20180522_FIRE_rm-e-mobo-c__1527021242_-02220.jpg,0.19322429597377777
20180522_FIRE_rm-e-mobo-c__1527021602_-01860.jpg,0.19213224947452545
20180725_FIRE_smer-tcs10-mobo-c__1532531219_-00660.jpg,0.19209621846675873
20180603_FIRE_sm-w-mobo-c__1528066833_-00540.jpg,0.19203102588653564
20170826_FIRE_tp-s-mobo-c__1503771613_-01320.jpg,0.19169993698596954
20180603_FIRE_sm-w-mobo-c__1528067253_-00120.jpg,0.19123871624469757
20171207_Lilac_rm-s-mobo__1512671644_-02340.jpg,0.19000482559204102
20180522_FIRE_rm-e-mobo-c__1527023102_-00360.jpg,0.18918557465076447
20170826_FIRE_tp-s-mobo-c__1503771373_-01560.jpg,0.18840372562408447
20180602_Alison_sp-w-mobo-c__1527967892_-02100.jpg,0.18792478740215302
20170826_FIRE_tp-s-mobo-c__1503770533_-02400.jpg,0.1869947612285614
20180603_FIRE_smer-tcs9-mobo-c__1528055637_-01680.jpg,0.1855059266090393
20180603_FIRE_smer-tcs9-mobo-c__1528055697_-01620.jpg,0.18376056849956512
20170722_FIRE_so-s-mobo-c__1500760941_-00300.jpg,0.18197329342365265
20170826_FIRE_tp-s-mobo-c__1503771553_-01380.jpg,0.1808844357728958
20170826_FIRE_tp-s-mobo-c__1503771253_-01680.jpg,0.18009117245674133
20180725_FIRE_smer-tcs10-mobo-c__1532530499_-01380.jpg,0.179189532995224
20180603_FIRE_sm-w-mobo-c__1528067073_-00300.jpg,0.17694337666034698
20170722_FIRE_so-s-mobo-c__1500760821_-00420.jpg,0.1761157512664795
20170821_FIRE_lo-s-mobo-c__1503348323_-01680.jpg,0.17432844638824463
20180603_FIRE_sm-w-mobo-c__1528065633_-01740.jpg,0.1730138212442398
20170722_FIRE_so-s-mobo-c__1500761181_-00060.jpg,0.17216193675994873
20180602_Alison_sp-w-mobo-c__1527968072_-01920.jpg,0.1721225082874298
20180723_FIRE_tp-e-mobo-c__1532380691_-02400.jpg,0.16943702101707458
20180522_FIRE_rm-e-mobo-c__1527021182_-02280.jpg,0.1689056158065796
20180602_Alison_sp-s-mobo-c__1527969270_-00720.jpg,0.16877907514572144
20170821_FIRE_lo-s-mobo-c__1503349883_-00120.jpg,0.1660536378622055
20170826_FIRE_tp-s-mobo-c__1503771013_-01920.jpg,0.161935493350029
20170722_FIRE_so-s-mobo-c__1500761121_-00120.jpg,0.16176718473434448
20171010_FIRE_hp-w-mobo-c__1507671631_-00840.jpg,0.16157780587673187
20180522_FIRE_rm-e-mobo-c__1527021062_-02400.jpg,0.1602390557527542
20171207_Lilac_rm-s-mobo__1512672304_-01680.jpg,0.15995465219020844
20170826_FIRE_tp-s-mobo-c__1503772273_-00660.jpg,0.1578219085931778
20180603_FIRE_sm-w-mobo-c__1528065393_-01980.jpg,0.15767554938793182
20170722_FIRE_so-s-mobo-c__1500760881_-00360.jpg,0.15707850456237793
20180723_FIRE_tp-e-mobo-c__1532380991_-02100.jpg,0.15706269443035126
20170821_FIRE_lo-s-mobo-c__1503348863_-01140.jpg,0.15668204426765442
20170826_FIRE_tp-s-mobo-c__1503772033_-00900.jpg,0.15615025162696838
20170826_FIRE_tp-s-mobo-c__1503770593_-02340.jpg,0.15575064718723297
20180723_FIRE_tp-e-mobo-c__1532381291_-01800.jpg,0.15570159256458282
20171010_FIRE_hp-w-mobo-c__1507671571_-00900.jpg,0.15477219223976135
20180602_Alison_sp-w-mobo-c__1527968972_-01020.jpg,0.15413296222686768
20180723_FIRE_tp-e-mobo-c__1532381051_-02040.jpg,0.1535496711730957
20180725_FIRE_smer-tcs10-mobo-c__1532530619_-01260.jpg,0.15338940918445587
20180723_FIRE_tp-e-mobo-c__1532381351_-01740.jpg,0.15226709842681885
20170821_FIRE_lo-s-mobo-c__1503348263_-01740.jpg,0.1521361619234085
20180723_FIRE_tp-e-mobo-c__1532380871_-02220.jpg,0.1520552635192871
20180723_FIRE_tp-e-mobo-c__1532380811_-02280.jpg,0.1515967696905136
20180603_FIRE_sm-w-mobo-c__1528065813_-01560.jpg,0.1512923538684845
20180522_FIRE_rm-e-mobo-c__1527021782_-01680.jpg,0.15070444345474243
20170722_FIRE_so-s-mobo-c__1500761001_-00240.jpg,0.1505444496870041
20170826_FIRE_tp-s-mobo-c__1503770953_-01980.jpg,0.15041583776474
20170826_FIRE_tp-s-mobo-c__1503772153_-00780.jpg,0.15002894401550293
20170821_FIRE_lo-s-mobo-c__1503349583_-00420.jpg,0.15000353753566742
20170821_FIRE_lo-s-mobo-c__1503347903_-02100.jpg,0.14995793998241425
20180725_FIRE_smer-tcs10-mobo-c__1532530199_-01680.jpg,0.14953161776065826
20170927_FIRE_smer-tcs9-mobo-c__1506548397_-00300.jpg,0.14789366722106934
20180602_Alison_sp-w-mobo-c__1527968492_-01500.jpg,0.14760737121105194
20171207_Lilac_rm-s-mobo__1512672724_-01260.jpg,0.1455163061618805
20180602_Alison_sp-s-mobo-c__1527968550_-01440.jpg,0.14526574313640594
20171207_Lilac_rm-s-mobo__1512673264_-00720.jpg,0.14451679587364197
20180602_Alison_sp-s-mobo-c__1527969930_-00060.jpg,0.14407463371753693
20180603_FIRE_sm-w-mobo-c__1528064973_-02400.jpg,0.14213815331459045
20170826_FIRE_tp-s-mobo-c__1503770833_-02100.jpg,0.14189638197422028
20170722_FIRE_so-s-mobo-c__1500759921_-01320.jpg,0.13849040865898132
20170821_FIRE_lo-s-mobo-c__1503348923_-01080.jpg,0.13843801617622375
20170722_FIRE_so-s-mobo-c__1500760281_-00960.jpg,0.13827122747898102
20171207_Lilac_rm-s-mobo__1512673804_-00180.jpg,0.13676097989082336
20180602_Alison_sp-s-mobo-c__1527967950_-02040.jpg,0.13611148297786713
20180723_FIRE_tp-e-mobo-c__1532382911_-00180.jpg,0.13559067249298096
20180723_FIRE_tp-e-mobo-c__1532380931_-02160.jpg,0.13524866104125977
20180614_FIRE_hp-s-mobo-c__1529011409_-00540.jpg,0.135233536362648
20171207_Lilac_rm-s-mobo__1512673864_-00120.jpg,0.13509885966777802
20180602_Alison_sp-w-mobo-c__1527969392_-00600.jpg,0.13445895910263062
20170826_FIRE_tp-s-mobo-c__1503772093_-00840.jpg,0.13187497854232788
20180522_FIRE_rm-e-mobo-c__1527022442_-01020.jpg,0.13030876219272614
20180602_Alison_sp-s-mobo-c__1527969150_-00840.jpg,0.12915442883968353
20180725_FIRE_smer-tcs10-mobo-c__1532530559_-01320.jpg,0.12858176231384277
20180603_FIRE_sm-w-mobo-c__1528065093_-02280.jpg,0.12802249193191528
20180522_FIRE_rm-e-mobo-c__1527021122_-02340.jpg,0.1279471069574356
20180725_FIRE_smer-tcs10-mobo-c__1532530799_-01080.jpg,0.12681014835834503
20180603_FIRE_sm-w-mobo-c__1528066773_-00600.jpg,0.12610509991645813
20180603_FIRE_sm-w-mobo-c__1528065573_-01800.jpg,0.12599453330039978
20180603_FIRE_sm-w-mobo-c__1528066713_-00660.jpg,0.12599220871925354
20171207_Lilac_rm-s-mobo__1512672844_-01140.jpg,0.12463732063770294
20180522_FIRE_rm-e-mobo-c__1527021842_-01620.jpg,0.12416524440050125
20180602_Alison_sp-s-mobo-c__1527968130_-01860.jpg,0.12260366976261139
20180723_FIRE_tp-e-mobo-c__1532382671_-00420.jpg,0.12061145901679993
20180603_FIRE_sm-w-mobo-c__1528065033_-02340.jpg,0.120468869805336
20180603_FIRE_sm-w-mobo-c__1528066413_-00960.jpg,0.11920642852783203
20170722_FIRE_so-s-mobo-c__1500761061_-00180.jpg,0.11578095704317093
20180602_Alison_sp-s-mobo-c__1527969510_-00480.jpg,0.11578012257814407
20170821_FIRE_lo-s-mobo-c__1503349703_-00300.jpg,0.11535677313804626
20180725_FIRE_smer-tcs10-mobo-c__1532530679_-01200.jpg,0.1150548905134201
20170821_FIRE_lo-s-mobo-c__1503349643_-00360.jpg,0.11150439828634262
20180723_FIRE_tp-e-mobo-c__1532381471_-01620.jpg,0.11134357750415802
20180723_FIRE_tp-e-mobo-c__1532382971_-00120.jpg,0.11107068508863449
20180603_FIRE_sm-w-mobo-c__1528065693_-01680.jpg,0.11061312258243561
20170821_FIRE_lo-s-mobo-c__1503348083_-01920.jpg,0.11035790294408798
20180603_FIRE_sm-w-mobo-c__1528065933_-01440.jpg,0.10981657356023788
20180603_FIRE_smer-tcs9-mobo-c__1528055517_-01800.jpg,0.10885291546583176
20180602_Alison_sp-s-mobo-c__1527968310_-01680.jpg,0.10858598351478577
20180723_FIRE_tp-e-mobo-c__1532382731_-00360.jpg,0.10815930366516113
20180725_FIRE_smer-tcs10-mobo-c__1532530379_-01500.jpg,0.10799454152584076
20171207_Lilac_rm-s-mobo__1512673744_-00240.jpg,0.10789692401885986
20180614_FIRE_hp-s-mobo-c__1529010869_-01080.jpg,0.10655805468559265
20180603_FIRE_sm-w-mobo-c__1528065753_-01620.jpg,0.10579350590705872
20170821_FIRE_lo-s-mobo-c__1503349943_-00060.jpg,0.10572707653045654
20170927_FIRE_smer-tcs9-mobo-c__1506548577_-00120.jpg,0.1056593656539917
20180522_FIRE_rm-e-mobo-c__1527022982_-00480.jpg,0.10501475632190704
20170722_FIRE_so-s-mobo-c__1500760401_-00840.jpg,0.1044352650642395
20180602_Alison_sp-s-mobo-c__1527969750_-00240.jpg,0.10395355522632599
20180723_FIRE_tp-e-mobo-c__1532381531_-01560.jpg,0.10391583293676376
20180725_Cranston_sp-e-mobo-c__1532543608_-01260.jpg,0.10387164354324341
20170821_FIRE_lo-s-mobo-c__1503348983_-01020.jpg,0.10379226505756378
20180723_FIRE_tp-e-mobo-c__1532380751_-02340.jpg,0.10367917269468307
20170722_FIRE_so-s-mobo-c__1500760041_-01200.jpg,0.10198643058538437
20170927_FIRE_smer-tcs9-mobo-c__1506548217_-00480.jpg,0.10113807767629623
20180602_Alison_sp-w-mobo-c__1527968252_-01740.jpg,0.10112537443637848
20170821_FIRE_lo-s-mobo-c__1503348383_-01620.jpg,0.10105595737695694
20180522_FIRE_rm-e-mobo-c__1527022022_-01440.jpg,0.10040838271379471
20171207_Lilac_rm-s-mobo__1512672604_-01380.jpg,0.1003376916050911
20170927_FIRE_smer-tcs9-mobo-c__1506548337_-00360.jpg,0.09998592734336853
20180725_FIRE_smer-tcs10-mobo-c__1532530439_-01440.jpg,0.09989044815301895
20180726_FIRE_so-w-mobo-c__1532621783_-01620.jpg,0.09913448989391327
20180602_Alison_sp-s-mobo-c__1527968010_-01980.jpg,0.09877785295248032
20171207_Lilac_rm-s-mobo__1512673024_-00960.jpg,0.09832009673118591
20170722_FIRE_so-s-mobo-c__1500760581_-00660.jpg,0.0970553308725357
20171207_Lilac_rm-s-mobo__1512672184_-01800.jpg,0.0969490334391594
20170722_FIRE_so-s-mobo-c__1500759801_-01440.jpg,0.09552565217018127
20170722_FIRE_so-s-mobo-c__1500759381_-01860.jpg,0.09537751972675323
20180723_FIRE_tp-e-mobo-c__1532381651_-01440.jpg,0.09523670375347137
20180726_FIRE_so-w-mobo-c__1532621183_-02220.jpg,0.09499475359916687
20171207_Lilac_rm-s-mobo__1512671884_-02100.jpg,0.09337053447961807
20180522_FIRE_rm-e-mobo-c__1527021362_-02100.jpg,0.09319481253623962
20180725_FIRE_smer-tcs10-mobo-c__1532530859_-01020.jpg,0.09309270232915878
20180603_FIRE_smer-tcs9-mobo-c__1528055757_-01560.jpg,0.0930204689502716
20170826_FIRE_tp-s-mobo-c__1503772813_-00120.jpg,0.09243001788854599
20180522_FIRE_rm-e-mobo-c__1527022682_-00780.jpg,0.09231813997030258
20180603_FIRE_smer-tcs9-mobo-c__1528055337_-01980.jpg,0.09204995632171631
20180726_FIRE_so-w-mobo-c__1532621003_-02400.jpg,0.09174215793609619
20170722_FIRE_so-s-mobo-c__1500760461_-00780.jpg,0.09126110374927521
20171207_Lilac_rm-s-mobo__1512671764_-02220.jpg,0.09099176526069641
20180706_West_lp-n-mobo-c__1530900661_-01020.jpg,0.08959973603487015
20180706_West_lp-n-mobo-c__1530900721_-00960.jpg,0.08930940926074982
20171207_Lilac_rm-s-mobo__1512673144_-00840.jpg,0.08925412595272064
20170927_FIRE_smer-tcs9-mobo-c__1506548457_-00240.jpg,0.08924034237861633
20180726_FIRE_so-w-mobo-c__1532623343_-00060.jpg,0.08903733640909195
20180603_FIRE_sm-w-mobo-c__1528066173_-01200.jpg,0.0886799618601799
20180725_FIRE_smer-tcs10-mobo-c__1532529479_-02400.jpg,0.08845843374729156
20180725_FIRE_smer-tcs10-mobo-c__1532529959_-01920.jpg,0.0878882110118866
20170927_FIRE_smer-tcs9-mobo-c__1506547677_-01020.jpg,0.08787619322538376
20180522_FIRE_rm-e-mobo-c__1527022202_-01260.jpg,0.08767684549093246
20180725_Cranston_sp-e-mobo-c__1532544148_-00720.jpg,0.08721750974655151
20171207_Lilac_rm-s-mobo__1512673084_-00900.jpg,0.08713466674089432
20180726_FIRE_so-w-mobo-c__1532621723_-01680.jpg,0.08707711845636368
20170821_FIRE_lo-s-mobo-c__1503348443_-01560.jpg,0.08702220767736435
20180706_West_lp-n-mobo-c__1530901201_-00480.jpg,0.08674456924200058
20170722_FIRE_so-s-mobo-c__1500760641_-00600.jpg,0.08574971556663513
20180603_FIRE_sm-w-mobo-c__1528067133_-00240.jpg,0.08549638092517853
20170927_FIRE_smer-tcs9-mobo-c__1506548637_-00060.jpg,0.0853951945900917
