sequence,offset,max_conf
20160604_FIRE_rm-n-mobo-c,300,0.008291112259030342
20160604_FIRE_rm-n-mobo-c,360,0.0013205695431679487
20160604_FIRE_rm-n-mobo-c,420,0.0
20160604_FIRE_rm-n-mobo-c,480,0.0
20160604_FIRE_rm-n-mobo-c,540,0.0
20160604_FIRE_rm-n-mobo-c,600,0.02231665328145027
20160604_FIRE_rm-n-mobo-c,660,0.06816007196903229
20160604_FIRE_rm-n-mobo-c,720,0.05075545981526375
20160604_FIRE_rm-n-mobo-c,780,0.3695923388004303
20160604_FIRE_rm-n-mobo-c,840,0.11984173208475113
20160604_FIRE_rm-n-mobo-c,900,0.1351117640733719
20160604_FIRE_rm-n-mobo-c,960,0.027194980531930923
20160604_FIRE_rm-n-mobo-c,1020,0.004768700338900089
20160604_FIRE_rm-n-mobo-c,1080,0.03299626335501671
20160604_FIRE_rm-n-mobo-c,1140,0.16524478793144226
20160604_FIRE_rm-n-mobo-c,1200,0.11127109825611115
20160604_FIRE_rm-n-mobo-c,1260,0.20952922105789185
20160604_FIRE_rm-n-mobo-c,1320,0.04716496542096138
20160604_FIRE_rm-n-mobo-c,1380,0.038752518594264984
20160604_FIRE_rm-n-mobo-c,1440,0.06719912588596344
20160604_FIRE_rm-n-mobo-c,1500,0.06819751113653183
20160604_FIRE_rm-n-mobo-c,1560,0.20273499190807343
20160604_FIRE_rm-n-mobo-c,1620,0.09152529388666153
20160604_FIRE_rm-n-mobo-c,1680,0.1135110929608345
20160604_FIRE_rm-n-mobo-c,1740,0.10979883372783661
20160604_FIRE_rm-n-mobo-c,1800,0.33385974168777466
20160604_FIRE_rm-n-mobo-c,1860,0.42873597145080566
20160604_FIRE_rm-n-mobo-c,1920,0.18306276202201843
20160604_FIRE_rm-n-mobo-c,1980,0.3630582392215729
20160604_FIRE_rm-n-mobo-c,2040,0.38672712445259094
20160604_FIRE_rm-n-mobo-c,2100,0.2605717182159424
20160604_FIRE_rm-n-mobo-c,2160,0.02322377823293209
20160604_FIRE_rm-n-mobo-c,2220,0.038569048047065735
20160604_FIRE_rm-n-mobo-c,2280,0.004352784715592861
20160604_FIRE_rm-n-mobo-c,2340,0.011101122945547104
20160604_FIRE_rm-n-mobo-c,2400,0.006260420195758343
20160604_FIRE_smer-tcs3-mobo-c,-2400,0.025508945807814598
20160604_FIRE_smer-tcs3-mobo-c,-2340,0.026305848732590675
20160604_FIRE_smer-tcs3-mobo-c,-2280,0.014788866974413395
20160604_FIRE_smer-tcs3-mobo-c,-2220,0.008656543679535389
20160604_FIRE_smer-tcs3-mobo-c,-2160,0.018732231110334396
20160604_FIRE_smer-tcs3-mobo-c,-2100,0.007464589085429907
20160604_FIRE_smer-tcs3-mobo-c,-2040,0.012517105787992477
20160604_FIRE_smer-tcs3-mobo-c,-1980,0.010879243724048138
20160604_FIRE_smer-tcs3-mobo-c,-1920,0.0125728202983737
20160604_FIRE_smer-tcs3-mobo-c,-1860,0.005888419225811958
20160604_FIRE_smer-tcs3-mobo-c,-1800,0.008353084325790405
20160604_FIRE_smer-tcs3-mobo-c,-1740,0.012932531535625458
20160604_FIRE_smer-tcs3-mobo-c,-1680,0.02804005704820156
20160604_FIRE_smer-tcs3-mobo-c,-1620,0.016797037795186043
20160604_FIRE_smer-tcs3-mobo-c,-1560,0.00634448928758502
20160604_FIRE_smer-tcs3-mobo-c,-1500,0.010679853148758411
20160604_FIRE_smer-tcs3-mobo-c,-1440,0.011584115214645863
20160604_FIRE_smer-tcs3-mobo-c,-1380,0.005129918921738863
20160604_FIRE_smer-tcs3-mobo-c,-1320,0.00889152754098177
20160604_FIRE_smer-tcs3-mobo-c,-1260,0.04074771702289581
20160604_FIRE_smer-tcs3-mobo-c,-1200,0.00859094224870205
20160604_FIRE_smer-tcs3-mobo-c,-1140,0.011409686878323555
20160604_FIRE_smer-tcs3-mobo-c,-1080,0.008676392026245594
20160604_FIRE_smer-tcs3-mobo-c,-1020,0.03860057145357132
20160604_FIRE_smer-tcs3-mobo-c,-960,0.0040536196902394295
20160604_FIRE_smer-tcs3-mobo-c,-900,0.005215398035943508
20160604_FIRE_smer-tcs3-mobo-c,-840,0.006277337670326233
20160604_FIRE_smer-tcs3-mobo-c,-780,0.005185384303331375
20160604_FIRE_smer-tcs3-mobo-c,-720,0.006748197600245476
20160604_FIRE_smer-tcs3-mobo-c,-660,0.010378798469901085
20160604_FIRE_smer-tcs3-mobo-c,-600,0.004335756879299879
20160604_FIRE_smer-tcs3-mobo-c,-540,0.0039626373909413815
20160604_FIRE_smer-tcs3-mobo-c,-480,0.002445380901917815
20160604_FIRE_smer-tcs3-mobo-c,-420,0.003823764156550169
20160604_FIRE_smer-tcs3-mobo-c,-360,0.008238925598561764
20160604_FIRE_smer-tcs3-mobo-c,-300,0.005666191689670086
20160604_FIRE_smer-tcs3-mobo-c,-240,0.06461164355278015
20160604_FIRE_smer-tcs3-mobo-c,-180,0.009350733831524849
20160604_FIRE_smer-tcs3-mobo-c,-120,0.014314023777842522
20160604_FIRE_smer-tcs3-mobo-c,-60,0.0046882485039532185
20160604_FIRE_smer-tcs3-mobo-c,0,0.26495561003685
20160604_FIRE_smer-tcs3-mobo-c,60,0.6756284236907959
20160604_FIRE_smer-tcs3-mobo-c,120,0.641059935092926
20160604_FIRE_smer-tcs3-mobo-c,180,0.5794233679771423
20160604_FIRE_smer-tcs3-mobo-c,240,0.0447697676718235
20160604_FIRE_smer-tcs3-mobo-c,300,0.05133115500211716
20160604_FIRE_smer-tcs3-mobo-c,360,0.15784558653831482
20160604_FIRE_smer-tcs3-mobo-c,420,0.0066533577628433704
20160604_FIRE_smer-tcs3-mobo-c,480,0.04077823832631111
20160604_FIRE_smer-tcs3-mobo-c,540,0.011830444447696209
20160604_FIRE_smer-tcs3-mobo-c,600,0.005434930324554443
20160604_FIRE_smer-tcs3-mobo-c,660,0.008862513117492199
20160604_FIRE_smer-tcs3-mobo-c,720,0.03580520674586296
20160604_FIRE_smer-tcs3-mobo-c,780,0.021763382479548454
20160604_FIRE_smer-tcs3-mobo-c,840,0.03737909719347954
20160604_FIRE_smer-tcs3-mobo-c,900,0.13581889867782593
20160604_FIRE_smer-tcs3-mobo-c,960,0.11945056170225143
20160604_FIRE_smer-tcs3-mobo-c,1020,0.3689263164997101
20160604_FIRE_smer-tcs3-mobo-c,1080,0.24477507174015045
20160604_FIRE_smer-tcs3-mobo-c,1140,0.05186929553747177
20160604_FIRE_smer-tcs3-mobo-c,1200,0.47820401191711426
20160604_FIRE_smer-tcs3-mobo-c,1260,0.08096647262573242
20160604_FIRE_smer-tcs3-mobo-c,1320,0.34211769700050354
20160604_FIRE_smer-tcs3-mobo-c,1380,0.09653506428003311
20160604_FIRE_smer-tcs3-mobo-c,1440,0.052372027188539505
20160604_FIRE_smer-tcs3-mobo-c,1500,0.03634904697537422
20160604_FIRE_smer-tcs3-mobo-c,1560,0.0694696232676506
20160604_FIRE_smer-tcs3-mobo-c,1620,0.17928962409496307
20160604_FIRE_smer-tcs3-mobo-c,1680,0.3563961684703827
20160604_FIRE_smer-tcs3-mobo-c,1740,0.12306005507707596
20160604_FIRE_smer-tcs3-mobo-c,1800,0.05705321952700615
20160604_FIRE_smer-tcs3-mobo-c,1860,0.010241561569273472
20160604_FIRE_smer-tcs3-mobo-c,1920,0.04640983045101166
20160604_FIRE_smer-tcs3-mobo-c,1980,0.11039149016141891
20160604_FIRE_smer-tcs3-mobo-c,2040,0.006571959238499403
20160604_FIRE_smer-tcs3-mobo-c,2100,0.02177940309047699
20160604_FIRE_smer-tcs3-mobo-c,2160,0.07796056568622589
20160604_FIRE_smer-tcs3-mobo-c,2220,0.01616213470697403
20160604_FIRE_smer-tcs3-mobo-c,2280,0.07724671065807343
20160604_FIRE_smer-tcs3-mobo-c,2340,0.061811354011297226
20160604_FIRE_smer-tcs3-mobo-c,2400,0.0060627092607319355
20160619_FIRE_lp-e-iqeye,-2400,0.008970282971858978
20160619_FIRE_lp-e-iqeye,-2280,0.03410078585147858
20160619_FIRE_lp-e-iqeye,-2160,0.06159569323062897
20160619_FIRE_lp-e-iqeye,-2040,0.001479818718507886
20160619_FIRE_lp-e-iqeye,-1920,0.019800687208771706
20160619_FIRE_lp-e-iqeye,-1800,0.014176230877637863
20160619_FIRE_lp-e-iqeye,-1680,0.036554012447595596
20160619_FIRE_lp-e-iqeye,-1560,0.010064315050840378
20160619_FIRE_lp-e-iqeye,-1440,0.01589038036763668
20160619_FIRE_lp-e-iqeye,-1320,0.02963637188076973
20160619_FIRE_lp-e-iqeye,-1200,0.0058301216922700405
20160619_FIRE_lp-e-iqeye,-1080,0.056156858801841736
20160619_FIRE_lp-e-iqeye,-960,0.012794559821486473
20160619_FIRE_lp-e-iqeye,-840,0.023862462490797043
20160619_FIRE_lp-e-iqeye,-720,0.006692156195640564
20160619_FIRE_lp-e-iqeye,-600,0.005803962703794241
20160619_FIRE_lp-e-iqeye,-480,0.0603557825088501
20160619_FIRE_lp-e-iqeye,-360,0.011216899380087852
20160619_FIRE_lp-e-iqeye,-240,0.011025969870388508
20160619_FIRE_lp-e-iqeye,-120,0.021424060687422752
20160619_FIRE_lp-e-iqeye,0,0.0028756053652614355
20160619_FIRE_lp-e-iqeye,120,0.06390854716300964
20160619_FIRE_lp-e-iqeye,240,0.2569139897823334
20160619_FIRE_lp-e-iqeye,360,0.14987090229988098
20160619_FIRE_lp-e-iqeye,480,0.4876507818698883
20160619_FIRE_lp-e-iqeye,600,0.5000844597816467
20160619_FIRE_lp-e-iqeye,720,0.4059675931930542
20160619_FIRE_lp-e-iqeye,840,0.2828257083892822
20160619_FIRE_lp-e-iqeye,960,0.06524574756622314
20160619_FIRE_lp-e-iqeye,1080,0.012769035995006561
20160619_FIRE_lp-e-iqeye,1200,0.2842978835105896
20160619_FIRE_lp-e-iqeye,1320,0.21265877783298492
20160619_FIRE_lp-e-iqeye,1440,0.0916498675942421
20160619_FIRE_lp-e-iqeye,1560,0.2926531434059143
20160619_FIRE_lp-e-iqeye,1680,0.35605013370513916
20160619_FIRE_lp-e-iqeye,1800,0.3512677848339081
20160619_FIRE_lp-e-iqeye,1920,0.508357584476471
20160619_FIRE_lp-e-iqeye,2040,0.08922464400529861
20160619_FIRE_lp-e-iqeye,2160,0.016402700915932655
20160619_FIRE_lp-e-iqeye,2280,0.022167136892676353
20160619_FIRE_lp-e-iqeye,2400,0.2994939088821411
20160619_FIRE_om-e-mobo-c,-2400,0.0033626360818743706
20160619_FIRE_om-e-mobo-c,-2340,0.013612254522740841
20160619_FIRE_om-e-mobo-c,-2280,0.0015118395676836371
20160619_FIRE_om-e-mobo-c,-2220,0.002635533921420574
20160619_FIRE_om-e-mobo-c,-2160,0.005465136840939522
20160619_FIRE_om-e-mobo-c,-2100,0.004957098513841629
20160619_FIRE_om-e-mobo-c,-2040,0.01233151089400053
20160619_FIRE_om-e-mobo-c,-1980,0.0032280643936246634
20160619_FIRE_om-e-mobo-c,-1920,0.006881387904286385
20160619_FIRE_om-e-mobo-c,-1860,0.010899561457335949
20160619_FIRE_om-e-mobo-c,-1800,0.0194572564214468
20160619_FIRE_om-e-mobo-c,-1740,0.0031778111588209867
20160619_FIRE_om-e-mobo-c,-1680,0.0075758714228868484
20160619_FIRE_om-e-mobo-c,-1620,0.012171311303973198
20160619_FIRE_om-e-mobo-c,-1560,0.024712419137358665
20160619_FIRE_om-e-mobo-c,-1500,0.009019597433507442
20160619_FIRE_om-e-mobo-c,-1440,0.008955446071922779
20160619_FIRE_om-e-mobo-c,-1380,0.007565735839307308
20160619_FIRE_om-e-mobo-c,-1320,0.018576184287667274
20160619_FIRE_om-e-mobo-c,-1260,0.01790548488497734
20160619_FIRE_om-e-mobo-c,-1200,0.004702443722635508
20160619_FIRE_om-e-mobo-c,-1140,0.0063204532489180565
20160619_FIRE_om-e-mobo-c,-1080,0.08202043920755386
20160619_FIRE_om-e-mobo-c,-1020,0.005701766815036535
20160619_FIRE_om-e-mobo-c,-960,0.014234558679163456
20160619_FIRE_om-e-mobo-c,-900,0.004718485753983259
20160619_FIRE_om-e-mobo-c,-840,0.005232540890574455
20160619_FIRE_om-e-mobo-c,-780,0.012357260100543499
20160619_FIRE_om-e-mobo-c,-720,0.010737786069512367
20160619_FIRE_om-e-mobo-c,-660,0.005025957245379686
20160619_FIRE_om-e-mobo-c,-600,0.008696749806404114
20160619_FIRE_om-e-mobo-c,-540,0.007308912463486195
20160619_FIRE_om-e-mobo-c,-480,0.014666370116174221
20160619_FIRE_om-e-mobo-c,-420,0.004766089376062155
20160619_FIRE_om-e-mobo-c,-360,0.0140707241371274
20160619_FIRE_om-e-mobo-c,-300,0.055932607501745224
20160619_FIRE_om-e-mobo-c,-240,0.008189025335013866
20160619_FIRE_om-e-mobo-c,-180,0.010063906200230122
20160619_FIRE_om-e-mobo-c,-120,0.010813688859343529
20160619_FIRE_om-e-mobo-c,-60,0.005994866602122784
20160619_FIRE_om-e-mobo-c,0,0.007206809241324663
20160619_FIRE_om-e-mobo-c,60,0.04060572385787964
20160619_FIRE_om-e-mobo-c,120,0.18835364282131195
20160619_FIRE_om-e-mobo-c,180,0.07652921974658966
20160619_FIRE_om-e-mobo-c,240,0.2408701330423355
20160619_FIRE_om-e-mobo-c,300,0.540210485458374
20160619_FIRE_om-e-mobo-c,360,0.8007206916809082
20160619_FIRE_om-e-mobo-c,420,0.7789560556411743
20160619_FIRE_om-e-mobo-c,480,0.6860166192054749
20160619_FIRE_om-e-mobo-c,540,0.21139313280582428
20160619_FIRE_om-e-mobo-c,600,0.1480223387479782
20160619_FIRE_om-e-mobo-c,660,0.3015587329864502
20160619_FIRE_om-e-mobo-c,720,0.3093244731426239
20160619_FIRE_om-e-mobo-c,780,0.33026963472366333
20160619_FIRE_om-e-mobo-c,840,0.4106556475162506
20160619_FIRE_om-e-mobo-c,900,0.2503998875617981
20160619_FIRE_om-e-mobo-c,960,0.45154058933258057
20160619_FIRE_om-e-mobo-c,1020,0.6171362996101379
20160619_FIRE_om-e-mobo-c,1080,0.3260549306869507
20160619_FIRE_om-e-mobo-c,1140,0.30039912462234497
20160619_FIRE_om-e-mobo-c,1200,0.4772650897502899
20160619_FIRE_om-e-mobo-c,1260,0.19494013488292694
20160619_FIRE_om-e-mobo-c,1320,0.2781185507774353
20160619_FIRE_om-e-mobo-c,1380,0.557946503162384
20160619_FIRE_om-e-mobo-c,1440,0.5652489066123962
20160619_FIRE_om-e-mobo-c,1500,0.27881839871406555
20160619_FIRE_om-e-mobo-c,1560,0.4314713776111603
20160619_FIRE_om-e-mobo-c,1620,0.5716436505317688
20160619_FIRE_om-e-mobo-c,1680,0.5357657074928284
20160619_FIRE_om-e-mobo-c,1740,0.5628087520599365
20160619_FIRE_om-e-mobo-c,1800,0.3770245611667633
20160619_FIRE_om-e-mobo-c,1860,0.6558745503425598
20160619_FIRE_om-e-mobo-c,1920,0.7175349593162537
20160619_FIRE_om-e-mobo-c,1980,0.7378127574920654
20160619_FIRE_om-e-mobo-c,2040,0.7848058938980103
20160619_FIRE_om-e-mobo-c,2100,0.7793451547622681
20160619_FIRE_om-e-mobo-c,2160,0.7516610622406006
20160619_FIRE_om-e-mobo-c,2220,0.5520508885383606
20160619_FIRE_om-e-mobo-c,2280,0.505215585231781
20160619_FIRE_om-e-mobo-c,2340,0.3417312502861023
20160619_FIRE_om-e-mobo-c,2400,0.4826056957244873
20160619_FIRE_pi-s-mobo-c,-2400,0.0
20160619_FIRE_pi-s-mobo-c,-2340,0.0
20160619_FIRE_pi-s-mobo-c,-2280,0.0
20160619_FIRE_pi-s-mobo-c,-2220,0.001109254197217524
20160619_FIRE_pi-s-mobo-c,-2160,0.0
20160619_FIRE_pi-s-mobo-c,-2100,0.0
20160619_FIRE_pi-s-mobo-c,-2040,0.0
20160619_FIRE_pi-s-mobo-c,-1980,0.0
20160619_FIRE_pi-s-mobo-c,-1920,0.0
20160619_FIRE_pi-s-mobo-c,-1860,0.07301680743694305
20160619_FIRE_pi-s-mobo-c,-1800,0.0
20160619_FIRE_pi-s-mobo-c,-1740,0.0
20160619_FIRE_pi-s-mobo-c,-1680,0.0
20160619_FIRE_pi-s-mobo-c,-1620,0.0
20160619_FIRE_pi-s-mobo-c,-1560,0.0
20160619_FIRE_pi-s-mobo-c,-1500,0.0
20160619_FIRE_pi-s-mobo-c,-1440,0.0021447783801704645
20160619_FIRE_pi-s-mobo-c,-1380,0.001182457199320197
20160619_FIRE_pi-s-mobo-c,-1320,0.0
20160619_FIRE_pi-s-mobo-c,-1260,0.0
20160619_FIRE_pi-s-mobo-c,-1200,0.025391587987542152
20160619_FIRE_pi-s-mobo-c,-1140,0.0
20160619_FIRE_pi-s-mobo-c,-1080,0.0
20160619_FIRE_pi-s-mobo-c,-1020,0.0
20160619_FIRE_pi-s-mobo-c,-960,0.0
20160619_FIRE_pi-s-mobo-c,-900,0.0
20160619_FIRE_pi-s-mobo-c,-840,0.0017109017353504896
20160619_FIRE_pi-s-mobo-c,-780,0.01304897852241993
20160619_FIRE_pi-s-mobo-c,-720,0.001826571417041123
20160619_FIRE_pi-s-mobo-c,-660,0.0
20160619_FIRE_pi-s-mobo-c,-600,0.0
20160619_FIRE_pi-s-mobo-c,-540,0.0
20160619_FIRE_pi-s-mobo-c,-480,0.0
20160619_FIRE_pi-s-mobo-c,-420,0.0
20160619_FIRE_pi-s-mobo-c,-360,0.0
20160619_FIRE_pi-s-mobo-c,-300,0.0
20160619_FIRE_pi-s-mobo-c,-240,0.0
20160619_FIRE_pi-s-mobo-c,-180,0.0
20160619_FIRE_pi-s-mobo-c,-120,0.001647901488468051
20160619_FIRE_pi-s-mobo-c,-60,0.0
20160619_FIRE_pi-s-mobo-c,0,0.0
20160619_FIRE_pi-s-mobo-c,60,0.0
20160619_FIRE_pi-s-mobo-c,120,0.0
20160619_FIRE_pi-s-mobo-c,180,0.00126441172324121
20160619_FIRE_pi-s-mobo-c,240,0.0
20160619_FIRE_pi-s-mobo-c,300,0.0
20160619_FIRE_pi-s-mobo-c,360,0.0
20160619_FIRE_pi-s-mobo-c,420,0.0
20160619_FIRE_pi-s-mobo-c,480,0.0
20160619_FIRE_pi-s-mobo-c,540,0.0
20160619_FIRE_pi-s-mobo-c,600,0.0
20160619_FIRE_pi-s-mobo-c,660,0.0
20160619_FIRE_pi-s-mobo-c,720,0.0
20160619_FIRE_pi-s-mobo-c,780,0.0
20160619_FIRE_pi-s-mobo-c,840,0.0030283587984740734
20160619_FIRE_pi-s-mobo-c,900,0.5078707337379456
20160619_FIRE_pi-s-mobo-c,960,0.33862271904945374
20160619_FIRE_pi-s-mobo-c,1020,0.1603904515504837
20160619_FIRE_pi-s-mobo-c,1080,0.0
20160619_FIRE_pi-s-mobo-c,1140,0.0
20160619_FIRE_pi-s-mobo-c,1200,0.09400015324354172
20160619_FIRE_pi-s-mobo-c,1260,0.006943762302398682
20160619_FIRE_pi-s-mobo-c,1320,0.0
20160619_FIRE_pi-s-mobo-c,1380,0.0
20160619_FIRE_pi-s-mobo-c,1440,0.0
20160619_FIRE_pi-s-mobo-c,1500,0.0010356184793636203
20160619_FIRE_pi-s-mobo-c,1560,0.0
20160619_FIRE_pi-s-mobo-c,1620,0.007701978087425232
20160619_FIRE_pi-s-mobo-c,1680,0.0011748933466151357
20160619_FIRE_pi-s-mobo-c,1740,0.0
20160619_FIRE_pi-s-mobo-c,1800,0.0
20160619_FIRE_pi-s-mobo-c,1860,0.0
20160619_FIRE_pi-s-mobo-c,1920,0.0
20160619_FIRE_pi-s-mobo-c,1980,0.0
20160619_FIRE_pi-s-mobo-c,2040,0.0
20160619_FIRE_pi-s-mobo-c,2100,0.0
20160619_FIRE_pi-s-mobo-c,2160,0.0
20160619_FIRE_pi-s-mobo-c,2220,0.0
20160619_FIRE_pi-s-mobo-c,2280,0.0
20160619_FIRE_pi-s-mobo-c,2340,0.0
20160619_FIRE_pi-s-mobo-c,2400,0.0
20160711_FIRE_ml-n-mobo-c,-2400,0.0
20160711_FIRE_ml-n-mobo-c,-2340,0.0
20160711_FIRE_ml-n-mobo-c,-2280,0.001155978417955339
20160711_FIRE_ml-n-mobo-c,-2220,0.0010766001651063561
20160711_FIRE_ml-n-mobo-c,-2160,0.0025986777618527412
20160711_FIRE_ml-n-mobo-c,-2100,0.004841286223381758
20160711_FIRE_ml-n-mobo-c,-2040,0.0
20160711_FIRE_ml-n-mobo-c,-1980,0.0
20160711_FIRE_ml-n-mobo-c,-1920,0.0
20160711_FIRE_ml-n-mobo-c,-1860,0.0
20160711_FIRE_ml-n-mobo-c,-1800,0.0012764022685587406
20160711_FIRE_ml-n-mobo-c,-1740,0.001095548621378839
20160711_FIRE_ml-n-mobo-c,-1680,0.0
20160711_FIRE_ml-n-mobo-c,-1620,0.0011846460402011871
20160711_FIRE_ml-n-mobo-c,-1560,0.0010375352576375008
20160711_FIRE_ml-n-mobo-c,-1500,0.0
20160711_FIRE_ml-n-mobo-c,-1440,0.0
20160711_FIRE_ml-n-mobo-c,-1380,0.033041518181562424
20160711_FIRE_ml-n-mobo-c,-1320,0.048350799828767776
20160711_FIRE_ml-n-mobo-c,-1260,0.05103933438658714
20160711_FIRE_ml-n-mobo-c,-1200,0.03448471426963806
20160711_FIRE_ml-n-mobo-c,-1140,0.014748375862836838
20160711_FIRE_ml-n-mobo-c,-1080,0.015361892990767956
20160711_FIRE_ml-n-mobo-c,-1020,0.00536089763045311
20160711_FIRE_ml-n-mobo-c,-960,0.002638729754835367
20160711_FIRE_ml-n-mobo-c,-900,0.001835276372730732
20160711_FIRE_ml-n-mobo-c,-840,0.005702916067093611
20160711_FIRE_ml-n-mobo-c,-780,0.0022621341049671173
20160711_FIRE_ml-n-mobo-c,-720,0.002900846768170595
20160711_FIRE_ml-n-mobo-c,-660,0.0
20160711_FIRE_ml-n-mobo-c,-600,0.0021093685645610094
20160711_FIRE_ml-n-mobo-c,-540,0.0
20160711_FIRE_ml-n-mobo-c,-480,0.0
20160711_FIRE_ml-n-mobo-c,-420,0.0020648862700909376
20160711_FIRE_ml-n-mobo-c,-360,0.005083252675831318
20160711_FIRE_ml-n-mobo-c,-300,0.00745302764698863
20160711_FIRE_ml-n-mobo-c,-240,0.010765253566205502
20160711_FIRE_ml-n-mobo-c,-180,0.017285775393247604
20160711_FIRE_ml-n-mobo-c,-120,0.002050637034699321
20160711_FIRE_ml-n-mobo-c,-60,0.0010586465941742063
20160711_FIRE_ml-n-mobo-c,0,0.0018239208729937673
20160711_FIRE_ml-n-mobo-c,60,0.0024076758418232203
20160711_FIRE_ml-n-mobo-c,120,0.0017590147908776999
20160711_FIRE_ml-n-mobo-c,180,0.002321372739970684
20160711_FIRE_ml-n-mobo-c,240,0.0034818255808204412
20160711_FIRE_ml-n-mobo-c,300,0.0
20160711_FIRE_ml-n-mobo-c,360,0.0012029575882479548
20160711_FIRE_ml-n-mobo-c,420,0.0017233570106327534
20160711_FIRE_ml-n-mobo-c,480,0.0013070268323644996
20160711_FIRE_ml-n-mobo-c,540,0.0010169200832024217
20160711_FIRE_ml-n-mobo-c,600,0.0034411291126161814
20160711_FIRE_ml-n-mobo-c,660,0.00247134268283844
20160711_FIRE_ml-n-mobo-c,720,0.0
20160711_FIRE_ml-n-mobo-c,780,0.0014402836095541716
20160711_FIRE_ml-n-mobo-c,840,0.0010495500173419714
20160711_FIRE_ml-n-mobo-c,900,0.001290563028305769
20160711_FIRE_ml-n-mobo-c,960,0.0014863116666674614
20160711_FIRE_ml-n-mobo-c,1020,0.001839644042775035
20160711_FIRE_ml-n-mobo-c,1080,0.0019916014280170202
20160711_FIRE_ml-n-mobo-c,1140,0.0025156752672046423
20160711_FIRE_ml-n-mobo-c,1200,0.0016315014800056815
20160711_FIRE_ml-n-mobo-c,1260,0.0012333367485553026
20160711_FIRE_ml-n-mobo-c,1320,0.0014070776524022222
20160711_FIRE_ml-n-mobo-c,1380,0.004037195350974798
20160711_FIRE_ml-n-mobo-c,1440,0.0
20160711_FIRE_ml-n-mobo-c,1500,0.002099283505231142
20160711_FIRE_ml-n-mobo-c,1560,0.0
20160711_FIRE_ml-n-mobo-c,1620,0.001597945112735033
20160711_FIRE_ml-n-mobo-c,1680,0.0014635070692747831
20160711_FIRE_ml-n-mobo-c,1740,0.0013408975210040808
20160711_FIRE_ml-n-mobo-c,1800,0.0014786700485274196
20160711_FIRE_ml-n-mobo-c,1860,0.004299765452742577
20160711_FIRE_ml-n-mobo-c,1920,0.0015728845028206706
20160711_FIRE_ml-n-mobo-c,1980,0.007864806801080704
20160711_FIRE_ml-n-mobo-c,2040,0.003035525558516383
20160711_FIRE_ml-n-mobo-c,2100,0.013417746871709824
20160711_FIRE_ml-n-mobo-c,2160,0.02853902243077755
20160711_FIRE_ml-n-mobo-c,2220,0.030620399862527847
20160711_FIRE_ml-n-mobo-c,2280,0.008540098555386066
20160711_FIRE_ml-n-mobo-c,2340,0.003938767593353987
20160711_FIRE_ml-n-mobo-c,2400,0.0074603259563446045
20160718_FIRE_lp-n-iqeye,-2400,0.00828492734581232
20160718_FIRE_lp-n-iqeye,-2280,0.02786439284682274
20160718_FIRE_lp-n-iqeye,-2160,0.05631861463189125
